run_id	sample_id	DNA_kit	replicate	matrix_type	taxonomy_method	Method	Trimm	Paired	taxon	ngs_relative_abundance	expected_abundance	qPCR_species_label	qPCR_value	qPCR_total	qPCR_relative_abundance	qPCR_NGS_difference	qPCR_NGS_difference_pct_point	qPCR_NGS_relative_deviation_pct	absolute_qPCR_NGS_difference	absolute_qPCR_NGS_difference_pct_point	absolute_qPCR_NGS_relative_deviation_pct	ngs_bias	qPCR_bias	ngs_relative_deviation_pct	qPCR_relative_deviation_pct
fig4_q30_SE_itsxpress_unite_blast_top1_rescue	1D	DNeasy	1	mock_only	CustomDB BLAST	ITSx_SE	ITSxpress	SE	Aspergillus_fumigatus	0.03541537423406363	0.1	A.fumigatus	0.00148	0.01396773539999999	0.10595847913900204	-0.07054310490493841	-7.054310490493841	-66.57617727071768	0.07054310490493841	7.054310490493841	66.57617727071768	-0.06458462576593638	0.005958479139002035	-64.58462576593638	5.958479139002034
fig4_q30_SE_itsxpress_unite_blast_top1_rescue	1D	DNeasy	1	mock_only	CustomDB BLAST	ITSx_SE	ITSxpress	SE	Candida_albicans	0.2875349637030507	0.1	C.albicans	0.0052992	0.01396773539999999	0.3793886301712159	-0.09185366646816517	-9.185366646816517	-24.210969745380126	0.09185366646816517	9.185366646816517	24.210969745380126	0.1875349637030507	0.27938863017121585	187.5349637030507	279.3886301712158
fig4_q30_SE_itsxpress_unite_blast_top1_rescue	1D	DNeasy	1	mock_only	CustomDB BLAST	ITSx_SE	ITSxpress	SE	Cryptococcus_neoformans	0.13952830291355123	0.1	C.neoformans	0.004395	0.01396773539999999	0.3146537269026445	-0.17512542398909325	-17.512542398909325	-55.65655481439061	0.17512542398909325	17.512542398909325	55.65655481439061	0.03952830291355122	0.21465372690264448	39.52830291355122	214.65372690264445
fig4_q30_SE_itsxpress_unite_blast_top1_rescue	1D	DNeasy	1	mock_only	CustomDB BLAST	ITSx_SE	ITSxpress	SE	Cutaneotrichosporon_dermatis	0.2264233084097909	0.1	C.dermatis	6.31e-4	0.01396773539999999	0.04517554076804749	0.18124776764174344	18.124776764174342	401.2077433059515	0.18124776764174344	18.124776764174342	401.2077433059515	0.1264233084097909	-0.05482445923195252	126.4233084097909	-54.82445923195252
fig4_q30_SE_itsxpress_unite_blast_top1_rescue	1D	DNeasy	1	mock_only	CustomDB BLAST	ITSx_SE	ITSxpress	SE	Fusarium_keratoplasticum	0.0018284520194599536	0.1	F.keratoplasticum	9.998e-6	0.01396773539999999	7.1579248272415e-4	0.0011126595367358036	0.11126595367358036	155.44442887989885	0.0011126595367358036	0.11126595367358036	155.44442887989885	-0.09817154798054005	-0.09928420751727586	-98.17154798054004	-99.28420751727586
fig4_q30_SE_itsxpress_unite_blast_top1_rescue	1D	DNeasy	1	mock_only	CustomDB BLAST	ITSx_SE	ITSxpress	SE	Malassezia_globosa	0	0.1	M.globosa	3.09436e-5	0.01396773539999999	0.00221536269938217	-0.00221536269938217	-0.221536269938217	-100	0.00221536269938217	0.221536269938217	100	-0.1	-0.09778463730061783	-100	-97.78463730061783
fig4_q30_SE_itsxpress_unite_blast_top1_rescue	1D	DNeasy	1	mock_only	CustomDB BLAST	ITSx_SE	ITSxpress	SE	Nakaseomyces_glabratus	0.10923912451975926	0.1	N.glabratus	0.001004	0.01396773539999999	0.07187994125375542	0.037359183266003834	3.7359183266003835	51.97442097805273	0.037359183266003834	3.7359183266003835	51.97442097805273	0.0092391245197592509	-0.028120058746244583	9.239124519759251	-28.12005874624458
fig4_q30_SE_itsxpress_unite_blast_top1_rescue	1D	DNeasy	1	mock_only	CustomDB BLAST	ITSx_SE	ITSxpress	SE	Penicillium_chrysogenum	0.13446740893111742	0.1	P.chrysogenum	7.25e-4	0.01396773539999999	0.05190533606471383	0.08256207286640359	8.25620728664036	159.06278453426825	0.08256207286640359	8.25620728664036	159.06278453426825	0.03446740893111741	-0.04809466393528618	34.46740893111741	-48.09466393528618
fig4_q30_SE_itsxpress_unite_blast_top1_rescue	1D	DNeasy	1	mock_only	CustomDB BLAST	ITSx_SE	ITSxpress	SE	Saccharomyces_cerevisiae	0.060719844146232625	0.1	S.cerevisiae	3.244e-4	0.01396773539999999	0.02322495313019747	0.037494891016035155	3.7494891016035155	161.4422677447029	0.037494891016035155	3.7494891016035155	161.4422677447029	-0.03928015585376738	-0.07677504686980254	-39.280155853767376	-76.77504686980254
fig4_q30_SE_itsxpress_unite_blast_top1_rescue	1D	DNeasy	1	mock_only	CustomDB BLAST	ITSx_SE	ITSxpress	SE	Trichophyton_interdigitale	0.004843221122974282	0.1	T.interdigitale	6.81938e-5	0.01396773539999999	0.00488223738831707	-3.90162653427879e-5	-0.0039016265342787897	-0.799147240077914	3.90162653427879e-5	0.0039016265342787897	0.799147240077914	-0.09515677887702573	-0.095117762611682935	-95.15677887702573	-95.11776261168293
fig4_q30_SE_itsxpress_unite_blast_top1_rescue	1Q	QIAamp	1	mock_only	CustomDB BLAST	ITSx_SE	ITSxpress	SE	Aspergillus_fumigatus	0.03208240023368061	0.1	A.fumigatus	6.44e-4	0.0067856585	0.09490604338547248	-0.06282364315179187	-6.282364315179187	-66.1956192785595	0.06282364315179187	6.282364315179187	66.1956192785595	-0.06791759976631939	-0.005093956614527523	-67.9175997663194	-5.093956614527523
fig4_q30_SE_itsxpress_unite_blast_top1_rescue	1Q	QIAamp	1	mock_only	CustomDB BLAST	ITSx_SE	ITSxpress	SE	Candida_albicans	0.2881574005814196	0.1	C.albicans	0.0031076	0.0067856585	0.4579658702246805	-0.1698084696432609	-16.98084696432609	-37.07884815956961	0.1698084696432609	16.98084696432609	37.07884815956961	0.18815740058141958	0.3579658702246805	188.15740058141955	357.9658702246805
fig4_q30_SE_itsxpress_unite_blast_top1_rescue	1Q	QIAamp	1	mock_only	CustomDB BLAST	ITSx_SE	ITSxpress	SE	Cryptococcus_neoformans	0.1610796600503526	0.1	C.neoformans	8.74e-4	0.0067856585	0.12880105888028406	0.03227860117006853	3.2278601170068533	25.06081972514708	0.03227860117006853	3.2278601170068533	25.06081972514708	0.06107966005035259	0.02880105888028406	61.079660050352594	28.80105888028406
fig4_q30_SE_itsxpress_unite_blast_top1_rescue	1Q	QIAamp	1	mock_only	CustomDB BLAST	ITSx_SE	ITSxpress	SE	Cutaneotrichosporon_dermatis	0.21955545046110192	0.1	C.dermatis	4.92e-4	0.0067856585	0.0725058592323796	0.14704959122872233	14.704959122872232	202.81063183794816	0.14704959122872233	14.704959122872232	202.81063183794816	0.11955545046110191	-0.027494140767620412	119.5554504611019	-27.49414076762041
fig4_q30_SE_itsxpress_unite_blast_top1_rescue	1Q	QIAamp	1	mock_only	CustomDB BLAST	ITSx_SE	ITSxpress	SE	Fusarium_keratoplasticum	0.0016691472048739099	0.1	F.keratoplasticum	8.584e-6	0.0067856585	0.0012650209261194	4.041262787545098e-4	0.04041262787545098	31.94621293690489	4.041262787545098e-4	0.04041262787545098	31.94621293690489	-0.0983308527951261	-0.09873497907388061	-98.3308527951261	-98.7349790738806
fig4_q30_SE_itsxpress_unite_blast_top1_rescue	1Q	QIAamp	1	mock_only	CustomDB BLAST	ITSx_SE	ITSxpress	SE	Malassezia_globosa	0	0.1	M.globosa	3.29354e-5	0.0067856585	0.00485367779707746	-0.00485367779707746	-0.48536777970774603	-100	0.00485367779707746	0.48536777970774603	100	-0.1	-0.09514632220292255	-100	-95.14632220292253
fig4_q30_SE_itsxpress_unite_blast_top1_rescue	1Q	QIAamp	1	mock_only	CustomDB BLAST	ITSx_SE	ITSxpress	SE	Nakaseomyces_glabratus	0.11784179266409804	0.1	N.glabratus	6.90534e-4	0.0067856585	0.1017637418682358	0.016078050795862248	1.6078050795862247	15.799390333622155	0.016078050795862248	1.6078050795862247	15.799390333622155	0.017841792664098036	0.001763741868235788	17.841792664098037	1.7637418682357882
fig4_q30_SE_itsxpress_unite_blast_top1_rescue	1Q	QIAamp	1	mock_only	CustomDB BLAST	ITSx_SE	ITSxpress	SE	Penicillium_chrysogenum	0.131278427663333	0.1	P.chrysogenum	6.05326e-4	0.0067856585	0.08920667021483619	0.04207175744849681	4.207175744849681	47.16212066561335	0.04207175744849681	4.207175744849681	47.16212066561335	0.031278427663333	-0.010793329785163813	31.278427663332998	-10.793329785163813
fig4_q30_SE_itsxpress_unite_blast_top1_rescue	1Q	QIAamp	1	mock_only	CustomDB BLAST	ITSx_SE	ITSxpress	SE	Saccharomyces_cerevisiae	0.043328279526518576	0.1	S.cerevisiae	2.709e-4	0.0067856585	0.03992243346758462	0.003405846058933959	0.3405846058933959	8.53115845680942	0.003405846058933959	0.3405846058933959	8.53115845680942	-0.05667172047348143	-0.06007756653241539	-56.67172047348142	-60.07756653241538
fig4_q30_SE_itsxpress_unite_blast_top1_rescue	1Q	QIAamp	1	mock_only	CustomDB BLAST	ITSx_SE	ITSxpress	SE	Trichophyton_interdigitale	0.00500744161462173	0.1	T.interdigitale	5.97791e-5	0.0067856585	0.00880962400332996	-0.00380218238870823	-0.380218238870823	-43.1594173289466	0.00380218238870823	0.380218238870823	43.1594173289466	-0.09499255838537828	-0.09119037599667004	-94.99255838537827	-91.19037599667004
fig4_q30_SE_itsxpress_unite_blast_top1_rescue	1Z	Zymo	1	mock_only	CustomDB BLAST	ITSx_SE	ITSxpress	SE	Aspergillus_fumigatus	0.03195600320809941	0.1	A.fumigatus	0.00294	0.02026211299999999	0.14509839126847235	-0.11314238806037294	-11.314238806037293	-77.97632149554855	0.11314238806037294	11.314238806037293	77.97632149554855	-0.0680439967919006	0.04509839126847234	-68.0439967919006	45.09839126847234
fig4_q30_SE_itsxpress_unite_blast_top1_rescue	1Z	Zymo	1	mock_only	CustomDB BLAST	ITSx_SE	ITSxpress	SE	Candida_albicans	0.2891039195058694	0.1	C.albicans	0.0035945	0.02026211299999999	0.1774000569437156	0.11170386256215378	11.170386256215378	62.96720783894364	0.11170386256215378	11.170386256215378	62.96720783894364	0.18910391950586938	0.0774000569437156	189.10391950586938	77.4000569437156
fig4_q30_SE_itsxpress_unite_blast_top1_rescue	1Z	Zymo	1	mock_only	CustomDB BLAST	ITSx_SE	ITSxpress	SE	Cryptococcus_neoformans	0.13671919755851136	0.1	C.neoformans	0.00471	0.02026211299999999	0.23245354519540976	-0.09573434763689839	-9.57343476368984	-41.18429235244413	0.09573434763689839	9.57343476368984	41.18429235244413	0.03671919755851136	0.13245354519540975	36.719197558511354	132.45354519540976
fig4_q30_SE_itsxpress_unite_blast_top1_rescue	1Z	Zymo	1	mock_only	CustomDB BLAST	ITSx_SE	ITSxpress	SE	Cutaneotrichosporon_dermatis	0.2591373545678961	0.1	C.dermatis	0.002559	0.02026211299999999	0.12629482423674177	0.13284253033115434	13.284253033115434	105.18446114793967	0.13284253033115434	13.284253033115434	105.18446114793967	0.1591373545678961	0.02629482423674176	159.1373545678961	26.29482423674176
fig4_q30_SE_itsxpress_unite_blast_top1_rescue	1Z	Zymo	1	mock_only	CustomDB BLAST	ITSx_SE	ITSxpress	SE	Fusarium_keratoplasticum	0.0014790588186278084	0.1	F.keratoplasticum	1.49248e-4	0.02026211299999999	0.00736586554423025	-0.005886806725602442	-0.5886806725602443	-79.9200947974625	0.005886806725602442	0.5886806725602443	79.9200947974625	-0.0985209411813722	-0.09263413445576976	-98.5209411813722	-92.63413445576975
fig4_q30_SE_itsxpress_unite_blast_top1_rescue	1Z	Zymo	1	mock_only	CustomDB BLAST	ITSx_SE	ITSxpress	SE	Malassezia_globosa	5.207953586717635e-5	0.1	M.globosa	1.49248e-4	0.02026211299999999	0.00736586554423025	-0.007313786008363074	-0.7313786008363075	-99.2929610844177	0.007313786008363074	0.7313786008363075	99.2929610844177	-0.09994792046413283	-0.09263413445576976	-99.94792046413282	-92.63413445576975
fig4_q30_SE_itsxpress_unite_blast_top1_rescue	1Z	Zymo	1	mock_only	CustomDB BLAST	ITSx_SE	ITSxpress	SE	Nakaseomyces_glabratus	0.09286822835834888	0.1	N.glabratus	0.002631316	0.02026211299999999	0.1298638498363917	-0.036995621478042834	-3.6995621478042833	-28.488006111517233	0.036995621478042834	3.6995621478042833	28.488006111517233	-0.00713177164165113	0.029863849836391704	-7.13177164165113	29.863849836391704
fig4_q30_SE_itsxpress_unite_blast_top1_rescue	1Z	Zymo	1	mock_only	CustomDB BLAST	ITSx_SE	ITSxpress	SE	Penicillium_chrysogenum	0.13952107658816545	0.1	P.chrysogenum	0.002489376	0.02026211299999999	0.12285865743617164	0.016662419151993818	1.666241915199382	13.5622669982784	0.016662419151993818	1.666241915199382	13.5622669982784	0.03952107658816545	0.02285865743617163	39.52107658816545	22.85865743617163
fig4_q30_SE_itsxpress_unite_blast_top1_rescue	1Z	Zymo	1	mock_only	CustomDB BLAST	ITSx_SE	ITSxpress	SE	Saccharomyces_cerevisiae	0.04481964856729197	0.1	S.cerevisiae	8.327e-4	0.02026211299999999	0.0410964049011078	0.0037232436661841645	0.37232436661841645	9.059779499310414	0.0037232436661841645	0.37232436661841645	9.059779499310414	-0.05518035143270804	-0.0589035950988922	-55.18035143270803	-58.903595098892204
fig4_q30_SE_itsxpress_unite_blast_top1_rescue	1Z	Zymo	1	mock_only	CustomDB BLAST	ITSx_SE	ITSxpress	SE	Trichophyton_interdigitale	0.004343433291322508	0.1	T.interdigitale	2.06725e-4	0.02026211299999999	0.01020253909352889	-0.005859105802206382	-0.5859105802206382	-57.42791817306151	0.005859105802206382	0.5859105802206382	57.42791817306151	-0.0956565667086775	-0.08979746090647112	-95.6565667086775	-89.79746090647112
fig4_q30_SE_itsxpress_unite_blast_top1_rescue	2D	DNeasy	2	mock_only	CustomDB BLAST	ITSx_SE	ITSxpress	SE	Aspergillus_fumigatus	0.02906415931197995	0.1	A.fumigatus	0.001178	0.01253507299999999	0.09397631748933571	-0.06491215817735577	-6.4912158177355765	-69.07288975727516	0.06491215817735577	6.4912158177355765	69.07288975727516	-0.07093584068802006	-0.006023682510664291	-70.93584068802005	-6.023682510664291
fig4_q30_SE_itsxpress_unite_blast_top1_rescue	2D	DNeasy	2	mock_only	CustomDB BLAST	ITSx_SE	ITSxpress	SE	Candida_albicans	0.3055252553481118	0.1	C.albicans	0.0046777	0.01253507299999999	0.3731689476399539	-0.06764369229184208	-6.764369229184208	-18.126827733026442	0.06764369229184208	6.764369229184208	18.126827733026442	0.2055252553481118	0.2731689476399539	205.5252553481118	273.1689476399539
fig4_q30_SE_itsxpress_unite_blast_top1_rescue	2D	DNeasy	2	mock_only	CustomDB BLAST	ITSx_SE	ITSxpress	SE	Cryptococcus_neoformans	0.14544700568842572	0.1	C.neoformans	0.004044	0.01253507299999999	0.32261479450498615	-0.17716778881656042	-17.716778881656044	-54.91620094125046	0.17716778881656042	17.716778881656044	54.91620094125046	0.04544700568842572	0.22261479450498614	45.44700568842572	222.61479450498612
fig4_q30_SE_itsxpress_unite_blast_top1_rescue	2D	DNeasy	2	mock_only	CustomDB BLAST	ITSx_SE	ITSxpress	SE	Cutaneotrichosporon_dermatis	0.2253283691076113	0.1	C.dermatis	4.85e-4	0.01253507299999999	0.03869143801555843	0.18663693109205287	18.663693109205287	482.3726919040932	0.18663693109205287	18.663693109205287	482.3726919040932	0.1253283691076113	-0.061308561984441574	125.3283691076113	-61.30856198444157
fig4_q30_SE_itsxpress_unite_blast_top1_rescue	2D	DNeasy	2	mock_only	CustomDB BLAST	ITSx_SE	ITSxpress	SE	Fusarium_keratoplasticum	0.0014153452270412074	0.1	F.keratoplasticum	1.173e-5	0.01253507299999999	9.3577436685051e-4	4.7957086019069734e-4	0.047957086019069735	51.248557043164745	4.7957086019069734e-4	0.047957086019069735	51.248557043164745	-0.0985846547729588	-0.0990642256331495	-98.5846547729588	-99.06422563314949
