Method	DNA_kit	taxon	NGS_mean	NGS_sd	NGS_bias	NGS_relative_deviation_pct
ITSx_PE	Zymo	Saccharomyces_cerevisiae	0.05253303919613679	0.005187742002880861	-0.047466960803863215	-47.46696080386321
ITSx_PE	Zymo	Cutaneotrichosporon_dermatis	0.22928767667832203	0.02213694469393422	0.12928767667832203	129.28767667832201
ITSx_SE	DNeasy	Aspergillus_fumigatus	0.03227212928384955	0.0028483099774930525	-0.06772787071615045	-67.72787071615045
ITSx_SE	DNeasy	Cryptococcus_neoformans	0.14462921901786185	0.003468336328952623	0.04462921901786185	44.62921901786185
ITSx_SE	DNeasy	Trichophyton_interdigitale	0.004720654337017174	6.596440342806284e-4	-0.09527934566298284	-95.27934566298283
ITSx_SE	DNeasy	Penicillium_chrysogenum	0.12807152429398838	0.012368608873715407	0.028071524293988376	28.071524293988375
ITSx_SE	DNeasy	Fusarium_keratoplasticum	0.0018516114791214443	3.229890998055552e-4	-0.09814838852087857	-98.14838852087856
ITSx_SE	DNeasy	Candida_albicans	0.2978371243995662	0.007502253421049705	0.19783712439956622	197.8371243995662
ITSx_SE	DNeasy	Nakaseomyces_glabratus	0.11199945620065677	0.0028459090278233562	0.01199945620065676	11.999456200656761
ITSx_SE	DNeasy	Malassezia_globosa	3.8128646051778703e-6	7.625729210355741e-6	-0.09999618713539483	-99.99618713539483
ITSx_SE	DNeasy	Saccharomyces_cerevisiae	0.06189918889763178	0.0036827275120438485	-0.03810081110236822	-38.10081110236822
ITSx_SE	DNeasy	Cutaneotrichosporon_dermatis	0.2167152792257017	0.011884861578500484	0.11671527922570168	116.71527922570168
ITSx_SE	QIAamp	Aspergillus_fumigatus	0.03384130803672303	0.0013557222746855635	-0.06615869196327698	-66.158691963276965
ITSx_SE	QIAamp	Cryptococcus_neoformans	0.15610609053529484	0.006381708142264697	0.056106090535294834	56.106090535294825
ITSx_SE	QIAamp	Trichophyton_interdigitale	0.00589286984488141	7.469967780134192e-4	-0.0941071301551186	-94.1071301551186
ITSx_SE	QIAamp	Penicillium_chrysogenum	0.1336998369280057	0.001682280408188008	0.03369983692800568	33.69983692800568
ITSx_SE	QIAamp	Fusarium_keratoplasticum	0.0020969623878788197	3.007397323277516e-4	-0.09790303761212119	-97.90303761212118
ITSx_SE	QIAamp	Candida_albicans	0.2889420135776909	0.009718016349635176	0.1889420135776909	188.94201357769086
ITSx_SE	QIAamp	Nakaseomyces_glabratus	0.11394975803822244	0.003788678917084576	0.013949758038222432	13.949758038222432
ITSx_SE	QIAamp	Malassezia_globosa	1.1818198469714971e-5	1.4672364423010212e-5	-0.0999881818015303	-99.9881818015303
ITSx_SE	QIAamp	Saccharomyces_cerevisiae	0.04300621207110848	0.00299317482120416	-0.05699378792889152	-56.993787928891514
ITSx_SE	QIAamp	Cutaneotrichosporon_dermatis	0.22245313038172465	0.012704066215834016	0.12245313038172465	122.45313038172463
ITSx_SE	Zymo	Aspergillus_fumigatus	0.030514503841804555	0.003439683118120263	-0.06948549615819545	-69.48549615819545
ITSx_SE	Zymo	Cryptococcus_neoformans	0.14599531383430656	0.006395975923133476	0.04599531383430655	45.99531383430655
ITSx_SE	Zymo	Trichophyton_interdigitale	0.004202216625402073	8.343504074128078e-4	-0.09579778337459793	-95.79778337459793
ITSx_SE	Zymo	Penicillium_chrysogenum	0.13681375254915307	0.008556821424345712	0.03681375254915306	36.81375254915306
ITSx_SE	Zymo	Fusarium_keratoplasticum	0.0017574225553117365	2.461417271096789e-4	-0.09824257744468827	-98.24257744468827
ITSx_SE	Zymo	Candida_albicans	0.30068875676389956	0.010036823274844092	0.20068875676389955	200.68875676389953
ITSx_SE	Zymo	Nakaseomyces_glabratus	0.09848612671812956	0.005198305750829287	-0.0015138732818704426	-1.5138732818704426
ITSx_SE	Zymo	Malassezia_globosa	6.38423840713818e-5	3.866144497327792e-5	-0.09993615761592863	-99.93615761592862
ITSx_SE	Zymo	Saccharomyces_cerevisiae	0.05251321664618106	0.0051812520512818545	-0.047486783353818944	-47.48678335381894
ITSx_SE	Zymo	Cutaneotrichosporon_dermatis	0.22896484808174045	0.022042114821771885	0.12896484808174044	128.96484808174043
Cutadapt_PE	DNeasy	Aspergillus_fumigatus	0.030805813782486376	0.0028674139249556868	-0.06919418621751364	-69.19418621751363
Cutadapt_PE	DNeasy	Cryptococcus_neoformans	0.14501602201547967	0.003920393745267226	0.04501602201547966	45.01602201547966
Cutadapt_PE	DNeasy	Trichophyton_interdigitale	0.004908771036089563	6.648745498366647e-4	-0.09509122896391044	-95.09122896391044
Cutadapt_PE	DNeasy	Penicillium_chrysogenum	0.11855637920761528	0.01228748926071416	0.01855637920761527	18.55637920761527
Cutadapt_PE	DNeasy	Fusarium_keratoplasticum	0.0020016876545659625	3.360711713759158e-4	-0.09799831234543405	-97.99831234543404
Cutadapt_PE	DNeasy	Candida_albicans	0.3002775470803047	0.008032119262035535	0.20027754708030468	200.27754708030466
Cutadapt_PE	DNeasy	Nakaseomyces_glabratus	0.1115195024592541	0.00328901047231471	0.011519502459254094	11.519502459254094
Cutadapt_PE	DNeasy	Malassezia_globosa	0	0	-0.1	-100
Cutadapt_PE	DNeasy	Saccharomyces_cerevisiae	0.06236414060108279	0.0036562052738573028	-0.03763585939891721	-37.63585939891721
Cutadapt_PE	DNeasy	Cutaneotrichosporon_dermatis	0.22455013616312158	0.012761772673991421	0.12455013616312158	124.55013616312156
Cutadapt_PE	QIAamp	Aspergillus_fumigatus	0.03215371638416829	0.0015339503664700967	-0.06784628361583171	-67.84628361583171
Cutadapt_PE	QIAamp	Cryptococcus_neoformans	0.15689426521399663	0.0073248004005831875	0.056894265213996625	56.89426521399662
Cutadapt_PE	QIAamp	Trichophyton_interdigitale	0.005923790653013338	8.599806924846107e-4	-0.09407620934698667	-94.07620934698666
Cutadapt_PE	QIAamp	Penicillium_chrysogenum	0.12349654020522884	0.0028338495065194044	0.02349654020522883	23.49654020522883
Cutadapt_PE	QIAamp	Fusarium_keratoplasticum	0.0021536573765255623	2.4861081191500454e-4	-0.09784634262347444	-97.84634262347444
Cutadapt_PE	QIAamp	Candida_albicans	0.290619447166919	0.010536313943969694	0.190619447166919	190.61944716691897
Cutadapt_PE	QIAamp	Nakaseomyces_glabratus	0.11457324146371786	0.003937856024362096	0.014573241463717856	14.573241463717856
Cutadapt_PE	QIAamp	Malassezia_globosa	1.35127873026086e-5	1.6779582431172332e-5	-0.0999864872126974	-99.9864872126974
Cutadapt_PE	QIAamp	Saccharomyces_cerevisiae	0.04316793294490204	0.003192124764015469	-0.05683206705509797	-56.832067055097966
