run_id	sample_id	DNA_kit	replicate	matrix_type	taxonomy_method	Method	Trimm	Paired	taxon	ngs_relative_abundance	expected_abundance	qPCR_species_label	qPCR_value	qPCR_total	qPCR_relative_abundance	qPCR_NGS_difference	qPCR_NGS_difference_pct_point	qPCR_NGS_relative_deviation_pct	absolute_qPCR_NGS_difference	absolute_qPCR_NGS_difference_pct_point	absolute_qPCR_NGS_relative_deviation_pct	ngs_bias	qPCR_bias	ngs_relative_deviation_pct	qPCR_relative_deviation_pct
fig4_q30_PE_cutadapt_unite_blast_top1_rescue	1D	DNeasy	1	mock_only	CustomDB BLAST	Cutadapt_PE	Cutadapt	PE	Aspergillus_fumigatus	0.0333697351765903	0.1	A.fumigatus	0.00148	0.01396773539999999	0.10595847913900204	-0.07258874396241174	-7.258874396241175	-68.50678166792666	0.07258874396241174	7.258874396241175	68.50678166792666	-0.0666302648234097	0.005958479139002035	-66.63026482340969	5.958479139002034
fig4_q30_PE_cutadapt_unite_blast_top1_rescue	1D	DNeasy	1	mock_only	CustomDB BLAST	Cutadapt_PE	Cutadapt	PE	Candida_albicans	0.28955598024372686	0.1	C.albicans	0.0052992	0.01396773539999999	0.3793886301712159	-0.08983264992748902	-8.983264992748902	-23.678266237696175	0.08983264992748902	8.983264992748902	23.678266237696175	0.18955598024372686	0.27938863017121585	189.55598024372685	279.3886301712158
fig4_q30_PE_cutadapt_unite_blast_top1_rescue	1D	DNeasy	1	mock_only	CustomDB BLAST	Cutadapt_PE	Cutadapt	PE	Cryptococcus_neoformans	0.1393239184929637	0.1	C.neoformans	0.004395	0.01396773539999999	0.3146537269026445	-0.1753298084096808	-17.53298084096808	-55.72151016152711	0.1753298084096808	17.53298084096808	55.72151016152711	0.03932391849296368	0.21465372690264448	39.323918492963685	214.65372690264445
fig4_q30_PE_cutadapt_unite_blast_top1_rescue	1D	DNeasy	1	mock_only	CustomDB BLAST	Cutadapt_PE	Cutadapt	PE	Cutaneotrichosporon_dermatis	0.2359584026209327	0.1	C.dermatis	6.31e-4	0.01396773539999999	0.04517554076804749	0.19078286185288523	19.078286185288523	422.31450605639526	0.19078286185288523	19.078286185288523	422.31450605639526	0.1359584026209327	-0.05482445923195252	135.95840262093267	-54.82445923195252
fig4_q30_PE_cutadapt_unite_blast_top1_rescue	1D	DNeasy	1	mock_only	CustomDB BLAST	Cutadapt_PE	Cutadapt	PE	Fusarium_keratoplasticum	0.0020600134024968356	0.1	F.keratoplasticum	9.998e-6	0.01396773539999999	7.1579248272415e-4	0.0013442209197726857	0.13442209197726857	187.79478022133932	0.0013442209197726857	0.13442209197726857	187.79478022133932	-0.09793998659750316	-0.09928420751727586	-97.93998659750316	-99.28420751727586
fig4_q30_PE_cutadapt_unite_blast_top1_rescue	1D	DNeasy	1	mock_only	CustomDB BLAST	Cutadapt_PE	Cutadapt	PE	Malassezia_globosa	0	0.1	M.globosa	3.09436e-5	0.01396773539999999	0.00221536269938217	-0.00221536269938217	-0.221536269938217	-100	0.00221536269938217	0.221536269938217	100	-0.1	-0.09778463730061783	-100	-97.78463730061783
fig4_q30_PE_cutadapt_unite_blast_top1_rescue	1D	DNeasy	1	mock_only	CustomDB BLAST	Cutadapt_PE	Cutadapt	PE	Nakaseomyces_glabratus	0.10848576605197191	0.1	N.glabratus	0.001004	0.01396773539999999	0.07187994125375542	0.03660582479821649	3.660582479821649	50.92634211954644	0.03660582479821649	3.660582479821649	50.92634211954644	0.008485766051971905	-0.028120058746244583	8.485766051971904	-28.12005874624458
fig4_q30_PE_cutadapt_unite_blast_top1_rescue	1D	DNeasy	1	mock_only	CustomDB BLAST	Cutadapt_PE	Cutadapt	PE	Penicillium_chrysogenum	0.12556153979796977	0.1	P.chrysogenum	7.25e-4	0.01396773539999999	0.05190533606471383	0.07365620373325595	7.365620373325594	141.9048778364981	0.07365620373325595	7.365620373325594	141.9048778364981	0.025561539797969768	-0.04809466393528618	25.56153979796977	-48.09466393528618
fig4_q30_PE_cutadapt_unite_blast_top1_rescue	1D	DNeasy	1	mock_only	CustomDB BLAST	Cutadapt_PE	Cutadapt	PE	Saccharomyces_cerevisiae	0.06072075649648805	0.1	S.cerevisiae	3.244e-4	0.01396773539999999	0.02322495313019747	0.03749580336629058	3.7495803366290583	161.4461960637411	0.03749580336629058	3.7495803366290583	161.4461960637411	-0.03927924350351195	-0.07677504686980254	-39.27924350351195	-76.77504686980254
fig4_q30_PE_cutadapt_unite_blast_top1_rescue	1D	DNeasy	1	mock_only	CustomDB BLAST	Cutadapt_PE	Cutadapt	PE	Trichophyton_interdigitale	0.004963887716859844	0.1	T.interdigitale	6.81938e-5	0.01396773539999999	0.00488223738831707	8.165032854277453e-5	0.008165032854277453	1.6723957081267566	8.165032854277453e-5	0.008165032854277453	1.6723957081267566	-0.09503611228314016	-0.095117762611682935	-95.03611228314016	-95.11776261168293
