Feature ID	Taxon	Confidence
72dd04cf016a807b3f0ed8e3b52565b4	k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Saccharomycetales_fam_Incertae_sedis;g__Candida;s__Candida_albicans;sh__SH1382505.10FU	0.9996050236980345
010b07e3b6da2a38547e45cd063dd63d	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Trichosporonales;f__Trichosporonaceae;g__Cutaneotrichosporon;s__Cutaneotrichosporon_mucoides;sh__SH1205828.10FU	0.908557390135598
5eb88a9a6282b223cd88dbc003040251	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Cryptococcaceae;g__Cryptococcus;s__Cryptococcus_neoformans;sh__SH1330342.10FU	0.9998040679274508
ef2a10e078a78c78b0dfca20f3bc56d6	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Penicillium	0.9996479101992751
53926185040b69b43d226af323a0598e	k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Saccharomycetaceae;g__Nakaseomyces;s__Nakaseomyces_glabratus;sh__SH1215233.10FU	0.999376514511509
55c1f51cc4845985dae3c90e77b5d5b1	k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Saccharomycetaceae;g__Saccharomyces;s__Saccharomyces_cerevisiae;sh__SH1085902.10FU	0.8632044743377101
567a9deab0960d0e2e0fb43ebc9b535e	k__Fungi;p__Ascomycota	0.7361830214999329
28b1e3694b1bcb9d577830df4fd6c876	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Aspergillus;s__Aspergillus_fumigatus;sh__SH1222513.10FU	0.999809045005202
1eb57cce3c3583ae58927522adab0277	k__Fungi;p__Ascomycota	0.9999999909000719
830623f85c074e3be00b07789c2ab817	k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Pichiaceae;g__Komagataella;s__Komagataella_phaffii;sh__SH1235229.10FU	0.9149021009068583
f52aa5980a9162ead1e2a406681ba1b7	k__Fungi	1.0000000000000033
7ec84e73c19db6fd14a892be88d602d6	k__Fungi;p__Ascomycota	0.7739878329361579
23ce5b9dd49c380e94ec122f11c8077f	k__Fungi	0.9999999999999972
cbf18da6c0f768134b965e6c94579fb5	k__Fungi;p__Ascomycota	0.7049838922189909
