run_id	sample_id	DNA_kit	replicate	matrix_type	pipeline	preprocess_method	read_strategy	taxonomy_method	BLAST	Paired	Trimm	taxonomic_rank	TP	FP	FN	precision	recall	F1	false_discovery_rate	Bray_Curtis	R2	detection_threshold	Method
fig4_q20_PE_itsxpress_unite	2Q	QIAamp	2	mock_only	ITSdetector	ITSxpress	PE	UNITE+BLAST	BLAST	PE	ITSxpress	Species	7	5	3	0.5833333333333334	0.7	0.6363636363636365	0.4166666666666667	0.6170176471476231	0.19535477349817984	count_gt_0	ITSx_PE
fig4_q20_PE_itsxpress_unite	2Z	Zymo	2	mock_only	ITSdetector	ITSxpress	PE	UNITE	No_BLAST	PE	ITSxpress	Species	6	5	4	0.5454545454545454	0.6	0.5714285714285713	0.45454545454545453	0.6106339241068949	0.1897682075709046	count_gt_0	ITSx_PE
fig4_q20_PE_itsxpress_unite	2Z	Zymo	2	mock_only	ITSdetector	ITSxpress	PE	UNITE+BLAST	BLAST	PE	ITSxpress	Species	7	5	3	0.5833333333333334	0.7	0.6363636363636365	0.4166666666666667	0.6087541900475952	0.1916002824060897	count_gt_0	ITSx_PE
fig4_q20_PE_itsxpress_unite	3D	DNeasy	3	mock_only	ITSdetector	ITSxpress	PE	UNITE	No_BLAST	PE	ITSxpress	Species	5	6	5	0.45454545454545453	0.5	0.47619047619047616	0.5454545454545454	0.6082838425273985	0.1995506005932568	count_gt_0	ITSx_PE
fig4_q20_PE_itsxpress_unite	3D	DNeasy	3	mock_only	ITSdetector	ITSxpress	PE	UNITE+BLAST	BLAST	PE	ITSxpress	Species	6	6	4	0.5	0.6	0.5454545454545454	0.5	0.6061103287822202	0.20172563535164903	count_gt_0	ITSx_PE
fig4_q20_PE_itsxpress_unite	3Q	QIAamp	3	mock_only	ITSdetector	ITSxpress	PE	UNITE	No_BLAST	PE	ITSxpress	Species	6	5	4	0.5454545454545454	0.6	0.5714285714285713	0.45454545454545453	0.6264070736269342	0.18731012331072394	count_gt_0	ITSx_PE
fig4_q20_PE_itsxpress_unite	3Q	QIAamp	3	mock_only	ITSdetector	ITSxpress	PE	UNITE+BLAST	BLAST	PE	ITSxpress	Species	7	5	3	0.5833333333333334	0.7	0.6363636363636365	0.4166666666666667	0.6240435300119027	0.189500436724834	count_gt_0	ITSx_PE
fig4_q20_PE_itsxpress_unite	3Z	Zymo	3	mock_only	ITSdetector	ITSxpress	PE	UNITE	No_BLAST	PE	ITSxpress	Species	6	4	4	0.6	0.6	0.6	0.4	0.6163929555182576	0.18412680637101903	count_gt_0	ITSx_PE
fig4_q20_PE_itsxpress_unite	3Z	Zymo	3	mock_only	ITSdetector	ITSxpress	PE	UNITE+BLAST	BLAST	PE	ITSxpress	Species	7	4	3	0.6363636363636364	0.7	0.6666666666666666	0.36363636363636365	0.6147547039502742	0.1856202692028773	count_gt_0	ITSx_PE
fig4_q20_PE_itsxpress_unite	4D	DNeasy	4	mock_only	ITSdetector	ITSxpress	PE	UNITE	No_BLAST	PE	ITSxpress	Species	5	5	5	0.5	0.5	0.5	0.5	0.6061217028342485	0.20010561773278837	count_gt_0	ITSx_PE
