run_id	sample_id	Xaxis	DNA_kit	replicate	matrix_type	taxonomy_method	BLAST	Trimm	Paired	taxon_display	relative_abundance
fig4_q20_PE_cutadapt_unite	1D	fig4_q20_PE_cutadapt_unite_1D	DNeasy	1	mock_only	UNITE	No_BLAST	Cutadapt	PE	Aspergillus_fumigatus	0.033431967376168686
fig4_q20_PE_cutadapt_unite	1D	fig4_q20_PE_cutadapt_unite_1D	DNeasy	1	mock_only	UNITE	No_BLAST	Cutadapt	PE	NA	0
fig4_q20_PE_cutadapt_unite	1D	fig4_q20_PE_cutadapt_unite_1D	DNeasy	1	mock_only	UNITE	No_BLAST	Cutadapt	PE	NA	0
fig4_q20_PE_cutadapt_unite	1D	fig4_q20_PE_cutadapt_unite_1D	DNeasy	1	mock_only	UNITE	No_BLAST	Cutadapt	PE	Candida_albicans	0.288616471056296
fig4_q20_PE_cutadapt_unite	1D	fig4_q20_PE_cutadapt_unite_1D	DNeasy	1	mock_only	UNITE	No_BLAST	Cutadapt	PE	NA	0
fig4_q20_PE_cutadapt_unite	1D	fig4_q20_PE_cutadapt_unite_1D	DNeasy	1	mock_only	UNITE	No_BLAST	Cutadapt	PE	Cryptococcus_neoformans	0.13983240501293018
fig4_q20_PE_cutadapt_unite	1D	fig4_q20_PE_cutadapt_unite_1D	DNeasy	1	mock_only	UNITE	No_BLAST	Cutadapt	PE	NA	0
fig4_q20_PE_cutadapt_unite	1D	fig4_q20_PE_cutadapt_unite_1D	DNeasy	1	mock_only	UNITE	No_BLAST	Cutadapt	PE	NA	0
fig4_q20_PE_cutadapt_unite	1D	fig4_q20_PE_cutadapt_unite_1D	DNeasy	1	mock_only	UNITE	No_BLAST	Cutadapt	PE	Cutaneotrichosporon_mucoides	0.23633628406604337
fig4_q20_PE_cutadapt_unite	1D	fig4_q20_PE_cutadapt_unite_1D	DNeasy	1	mock_only	UNITE	No_BLAST	Cutadapt	PE	Fusarium_keratoplasticum	0
fig4_q20_PE_cutadapt_unite	1D	fig4_q20_PE_cutadapt_unite_1D	DNeasy	1	mock_only	UNITE	No_BLAST	Cutadapt	PE	NA	0
fig4_q20_PE_cutadapt_unite	1D	fig4_q20_PE_cutadapt_unite_1D	DNeasy	1	mock_only	UNITE	No_BLAST	Cutadapt	PE	Malassezia_globosa	0
fig4_q20_PE_cutadapt_unite	1D	fig4_q20_PE_cutadapt_unite_1D	DNeasy	1	mock_only	UNITE	No_BLAST	Cutadapt	PE	NA	0
fig4_q20_PE_cutadapt_unite	1D	fig4_q20_PE_cutadapt_unite_1D	DNeasy	1	mock_only	UNITE	No_BLAST	Cutadapt	PE	Nakaseomyces_glabratus	0.10883727869504675
fig4_q20_PE_cutadapt_unite	1D	fig4_q20_PE_cutadapt_unite_1D	DNeasy	1	mock_only	UNITE	No_BLAST	Cutadapt	PE	Other	0.12616868907897355
fig4_q20_PE_cutadapt_unite	1D	fig4_q20_PE_cutadapt_unite_1D	DNeasy	1	mock_only	UNITE	No_BLAST	Cutadapt	PE	NA	0
fig4_q20_PE_cutadapt_unite	1D	fig4_q20_PE_cutadapt_unite_1D	DNeasy	1	mock_only	UNITE	No_BLAST	Cutadapt	PE	NA	0
fig4_q20_PE_cutadapt_unite	1D	fig4_q20_PE_cutadapt_unite_1D	DNeasy	1	mock_only	UNITE	No_BLAST	Cutadapt	PE	NA	0
fig4_q20_PE_cutadapt_unite	1D	fig4_q20_PE_cutadapt_unite_1D	DNeasy	1	mock_only	UNITE	No_BLAST	Cutadapt	PE	Penicillium_flavigenum	9.573304157549234e-4
fig4_q20_PE_cutadapt_unite	1D	fig4_q20_PE_cutadapt_unite_1D	DNeasy	1	mock_only	UNITE	No_BLAST	Cutadapt	PE	NA	0
fig4_q20_PE_cutadapt_unite	1D	fig4_q20_PE_cutadapt_unite_1D	DNeasy	1	mock_only	UNITE	No_BLAST	Cutadapt	PE	NA	0
fig4_q20_PE_cutadapt_unite	1D	fig4_q20_PE_cutadapt_unite_1D	DNeasy	1	mock_only	UNITE	No_BLAST	Cutadapt	PE	NA	0
fig4_q20_PE_cutadapt_unite	1D	fig4_q20_PE_cutadapt_unite_1D	DNeasy	1	mock_only	UNITE	No_BLAST	Cutadapt	PE	Saccharomyces_cerevisiae	0.06085886214442013
fig4_q20_PE_cutadapt_unite	1D	fig4_q20_PE_cutadapt_unite_1D	DNeasy	1	mock_only	UNITE	No_BLAST	Cutadapt	PE	Saccharomyces_kudriavzevii	0
fig4_q20_PE_cutadapt_unite	1D	fig4_q20_PE_cutadapt_unite_1D	DNeasy	1	mock_only	UNITE	No_BLAST	Cutadapt	PE	NA	0
fig4_q20_PE_cutadapt_unite	1D	fig4_q20_PE_cutadapt_unite_1D	DNeasy	1	mock_only	UNITE	No_BLAST	Cutadapt	PE	Trichophyton_mentagrophytes	0.0049607121543664215
fig4_q20_PE_cutadapt_unite	1D	fig4_q20_PE_cutadapt_unite_1D	DNeasy	1	mock_only	UNITE+BLAST	BLAST	Cutadapt	PE	Aspergillus_fumigatus	0.033431967376168686
fig4_q20_PE_cutadapt_unite	1D	fig4_q20_PE_cutadapt_unite_1D	DNeasy	1	mock_only	UNITE+BLAST	BLAST	Cutadapt	PE	NA	0
fig4_q20_PE_cutadapt_unite	1D	fig4_q20_PE_cutadapt_unite_1D	DNeasy	1	mock_only	UNITE+BLAST	BLAST	Cutadapt	PE	NA	0
fig4_q20_PE_cutadapt_unite	1D	fig4_q20_PE_cutadapt_unite_1D	DNeasy	1	mock_only	UNITE+BLAST	BLAST	Cutadapt	PE	Candida_albicans	0.288616471056296
fig4_q20_PE_cutadapt_unite	1D	fig4_q20_PE_cutadapt_unite_1D	DNeasy	1	mock_only	UNITE+BLAST	BLAST	Cutadapt	PE	NA	0
fig4_q20_PE_cutadapt_unite	1D	fig4_q20_PE_cutadapt_unite_1D	DNeasy	1	mock_only	UNITE+BLAST	BLAST	Cutadapt	PE	Cryptococcus_neoformans	0.13983240501293018
fig4_q20_PE_cutadapt_unite	1D	fig4_q20_PE_cutadapt_unite_1D	DNeasy	1	mock_only	UNITE+BLAST	BLAST	Cutadapt	PE	NA	0
fig4_q20_PE_cutadapt_unite	1D	fig4_q20_PE_cutadapt_unite_1D	DNeasy	1	mock_only	UNITE+BLAST	BLAST	Cutadapt	PE	NA	0
fig4_q20_PE_cutadapt_unite	1D	fig4_q20_PE_cutadapt_unite_1D	DNeasy	1	mock_only	UNITE+BLAST	BLAST	Cutadapt	PE	Cutaneotrichosporon_mucoides	0.23633628406604337
fig4_q20_PE_cutadapt_unite	1D	fig4_q20_PE_cutadapt_unite_1D	DNeasy	1	mock_only	UNITE+BLAST	BLAST	Cutadapt	PE	Fusarium_keratoplasticum	0.0020762880445593795
fig4_q20_PE_cutadapt_unite	1D	fig4_q20_PE_cutadapt_unite_1D	DNeasy	1	mock_only	UNITE+BLAST	BLAST	Cutadapt	PE	NA	0
fig4_q20_PE_cutadapt_unite	1D	fig4_q20_PE_cutadapt_unite_1D	DNeasy	1	mock_only	UNITE+BLAST	BLAST	Cutadapt	PE	Malassezia_globosa	0
fig4_q20_PE_cutadapt_unite	1D	fig4_q20_PE_cutadapt_unite_1D	DNeasy	1	mock_only	UNITE+BLAST	BLAST	Cutadapt	PE	NA	0
fig4_q20_PE_cutadapt_unite	1D	fig4_q20_PE_cutadapt_unite_1D	DNeasy	1	mock_only	UNITE+BLAST	BLAST	Cutadapt	PE	Nakaseomyces_glabratus	0.10883727869504675
fig4_q20_PE_cutadapt_unite	1D	fig4_q20_PE_cutadapt_unite_1D	DNeasy	1	mock_only	UNITE+BLAST	BLAST	Cutadapt	PE	Other	0.12409240103441417
fig4_q20_PE_cutadapt_unite	1D	fig4_q20_PE_cutadapt_unite_1D	DNeasy	1	mock_only	UNITE+BLAST	BLAST	Cutadapt	PE	NA	0
fig4_q20_PE_cutadapt_unite	1D	fig4_q20_PE_cutadapt_unite_1D	DNeasy	1	mock_only	UNITE+BLAST	BLAST	Cutadapt	PE	NA	0
fig4_q20_PE_cutadapt_unite	1D	fig4_q20_PE_cutadapt_unite_1D	DNeasy	1	mock_only	UNITE+BLAST	BLAST	Cutadapt	PE	NA	0
fig4_q20_PE_cutadapt_unite	1D	fig4_q20_PE_cutadapt_unite_1D	DNeasy	1	mock_only	UNITE+BLAST	BLAST	Cutadapt	PE	Penicillium_flavigenum	9.573304157549234e-4
fig4_q20_PE_cutadapt_unite	1D	fig4_q20_PE_cutadapt_unite_1D	DNeasy	1	mock_only	UNITE+BLAST	BLAST	Cutadapt	PE	NA	0
fig4_q20_PE_cutadapt_unite	1D	fig4_q20_PE_cutadapt_unite_1D	DNeasy	1	mock_only	UNITE+BLAST	BLAST	Cutadapt	PE	NA	0
fig4_q20_PE_cutadapt_unite	1D	fig4_q20_PE_cutadapt_unite_1D	DNeasy	1	mock_only	UNITE+BLAST	BLAST	Cutadapt	PE	NA	0
fig4_q20_PE_cutadapt_unite	1D	fig4_q20_PE_cutadapt_unite_1D	DNeasy	1	mock_only	UNITE+BLAST	BLAST	Cutadapt	PE	Saccharomyces_cerevisiae	0.06085886214442013
fig4_q20_PE_cutadapt_unite	1D	fig4_q20_PE_cutadapt_unite_1D	DNeasy	1	mock_only	UNITE+BLAST	BLAST	Cutadapt	PE	Saccharomyces_kudriavzevii	0
fig4_q20_PE_cutadapt_unite	1D	fig4_q20_PE_cutadapt_unite_1D	DNeasy	1	mock_only	UNITE+BLAST	BLAST	Cutadapt	PE	NA	0
fig4_q20_PE_cutadapt_unite	1D	fig4_q20_PE_cutadapt_unite_1D	DNeasy	1	mock_only	UNITE+BLAST	BLAST	Cutadapt	PE	Trichophyton_mentagrophytes	0.0049607121543664215
fig4_q20_PE_cutadapt_unite	1Q	fig4_q20_PE_cutadapt_unite_1Q	QIAamp	1	mock_only	UNITE	No_BLAST	Cutadapt	PE	Aspergillus_fumigatus	0.030144019633169723
fig4_q20_PE_cutadapt_unite	1Q	fig4_q20_PE_cutadapt_unite_1Q	QIAamp	1	mock_only	UNITE	No_BLAST	Cutadapt	PE	NA	0
fig4_q20_PE_cutadapt_unite	1Q	fig4_q20_PE_cutadapt_unite_1Q	QIAamp	1	mock_only	UNITE	No_BLAST	Cutadapt	PE	NA	0
fig4_q20_PE_cutadapt_unite	1Q	fig4_q20_PE_cutadapt_unite_1Q	QIAamp	1	mock_only	UNITE	No_BLAST	Cutadapt	PE	Candida_albicans	0.2899606044949625
fig4_q20_PE_cutadapt_unite	1Q	fig4_q20_PE_cutadapt_unite_1Q	QIAamp	1	mock_only	UNITE	No_BLAST	Cutadapt	PE	NA	0
fig4_q20_PE_cutadapt_unite	1Q	fig4_q20_PE_cutadapt_unite_1Q	QIAamp	1	mock_only	UNITE	No_BLAST	Cutadapt	PE	Cryptococcus_neoformans	0.16253874967708604
fig4_q20_PE_cutadapt_unite	1Q	fig4_q20_PE_cutadapt_unite_1Q	QIAamp	1	mock_only	UNITE	No_BLAST	Cutadapt	PE	NA	0
fig4_q20_PE_cutadapt_unite	1Q	fig4_q20_PE_cutadapt_unite_1Q	QIAamp	1	mock_only	UNITE	No_BLAST	Cutadapt	PE	NA	0
fig4_q20_PE_cutadapt_unite	1Q	fig4_q20_PE_cutadapt_unite_1Q	QIAamp	1	mock_only	UNITE	No_BLAST	Cutadapt	PE	Cutaneotrichosporon_mucoides	0.22888142598811675
fig4_q20_PE_cutadapt_unite	1Q	fig4_q20_PE_cutadapt_unite_1Q	QIAamp	1	mock_only	UNITE	No_BLAST	Cutadapt	PE	Fusarium_keratoplasticum	0
fig4_q20_PE_cutadapt_unite	1Q	fig4_q20_PE_cutadapt_unite_1Q	QIAamp	1	mock_only	UNITE	No_BLAST	Cutadapt	PE	NA	0
fig4_q20_PE_cutadapt_unite	1Q	fig4_q20_PE_cutadapt_unite_1Q	QIAamp	1	mock_only	UNITE	No_BLAST	Cutadapt	PE	Malassezia_globosa	0
fig4_q20_PE_cutadapt_unite	1Q	fig4_q20_PE_cutadapt_unite_1Q	QIAamp	1	mock_only	UNITE	No_BLAST	Cutadapt	PE	NA	0
fig4_q20_PE_cutadapt_unite	1Q	fig4_q20_PE_cutadapt_unite_1Q	QIAamp	1	mock_only	UNITE	No_BLAST	Cutadapt	PE	Nakaseomyces_glabratus	0.11944587961766985
fig4_q20_PE_cutadapt_unite	1Q	fig4_q20_PE_cutadapt_unite_1Q	QIAamp	1	mock_only	UNITE	No_BLAST	Cutadapt	PE	Other	0.12043884009299922
fig4_q20_PE_cutadapt_unite	1Q	fig4_q20_PE_cutadapt_unite_1Q	QIAamp	1	mock_only	UNITE	No_BLAST	Cutadapt	PE	NA	0
fig4_q20_PE_cutadapt_unite	1Q	fig4_q20_PE_cutadapt_unite_1Q	QIAamp	1	mock_only	UNITE	No_BLAST	Cutadapt	PE	NA	0
fig4_q20_PE_cutadapt_unite	1Q	fig4_q20_PE_cutadapt_unite_1Q	QIAamp	1	mock_only	UNITE	No_BLAST	Cutadapt	PE	NA	0
fig4_q20_PE_cutadapt_unite	1Q	fig4_q20_PE_cutadapt_unite_1Q	QIAamp	1	mock_only	UNITE	No_BLAST	Cutadapt	PE	Penicillium_flavigenum	0
fig4_q20_PE_cutadapt_unite	1Q	fig4_q20_PE_cutadapt_unite_1Q	QIAamp	1	mock_only	UNITE	No_BLAST	Cutadapt	PE	NA	0
fig4_q20_PE_cutadapt_unite	1Q	fig4_q20_PE_cutadapt_unite_1Q	QIAamp	1	mock_only	UNITE	No_BLAST	Cutadapt	PE	NA	0
fig4_q20_PE_cutadapt_unite	1Q	fig4_q20_PE_cutadapt_unite_1Q	QIAamp	1	mock_only	UNITE	No_BLAST	Cutadapt	PE	NA	0
fig4_q20_PE_cutadapt_unite	1Q	fig4_q20_PE_cutadapt_unite_1Q	QIAamp	1	mock_only	UNITE	No_BLAST	Cutadapt	PE	Saccharomyces_cerevisiae	0.04364989666752777
fig4_q20_PE_cutadapt_unite	1Q	fig4_q20_PE_cutadapt_unite_1Q	QIAamp	1	mock_only	UNITE	No_BLAST	Cutadapt	PE	Saccharomyces_kudriavzevii	0
fig4_q20_PE_cutadapt_unite	1Q	fig4_q20_PE_cutadapt_unite_1Q	QIAamp	1	mock_only	UNITE	No_BLAST	Cutadapt	PE	NA	0
fig4_q20_PE_cutadapt_unite	1Q	fig4_q20_PE_cutadapt_unite_1Q	QIAamp	1	mock_only	UNITE	No_BLAST	Cutadapt	PE	Trichophyton_mentagrophytes	0.004940583828468096
fig4_q20_PE_cutadapt_unite	1Q	fig4_q20_PE_cutadapt_unite_1Q	QIAamp	1	mock_only	UNITE+BLAST	BLAST	Cutadapt	PE	Aspergillus_fumigatus	0.030144019633169723
fig4_q20_PE_cutadapt_unite	1Q	fig4_q20_PE_cutadapt_unite_1Q	QIAamp	1	mock_only	UNITE+BLAST	BLAST	Cutadapt	PE	NA	0
fig4_q20_PE_cutadapt_unite	1Q	fig4_q20_PE_cutadapt_unite_1Q	QIAamp	1	mock_only	UNITE+BLAST	BLAST	Cutadapt	PE	NA	0
fig4_q20_PE_cutadapt_unite	1Q	fig4_q20_PE_cutadapt_unite_1Q	QIAamp	1	mock_only	UNITE+BLAST	BLAST	Cutadapt	PE	Candida_albicans	0.2899606044949625
fig4_q20_PE_cutadapt_unite	1Q	fig4_q20_PE_cutadapt_unite_1Q	QIAamp	1	mock_only	UNITE+BLAST	BLAST	Cutadapt	PE	NA	0
fig4_q20_PE_cutadapt_unite	1Q	fig4_q20_PE_cutadapt_unite_1Q	QIAamp	1	mock_only	UNITE+BLAST	BLAST	Cutadapt	PE	Cryptococcus_neoformans	0.16253874967708604
fig4_q20_PE_cutadapt_unite	1Q	fig4_q20_PE_cutadapt_unite_1Q	QIAamp	1	mock_only	UNITE+BLAST	BLAST	Cutadapt	PE	NA	0
fig4_q20_PE_cutadapt_unite	1Q	fig4_q20_PE_cutadapt_unite_1Q	QIAamp	1	mock_only	UNITE+BLAST	BLAST	Cutadapt	PE	NA	0
fig4_q20_PE_cutadapt_unite	1Q	fig4_q20_PE_cutadapt_unite_1Q	QIAamp	1	mock_only	UNITE+BLAST	BLAST	Cutadapt	PE	Cutaneotrichosporon_mucoides	0.22888142598811675
fig4_q20_PE_cutadapt_unite	1Q	fig4_q20_PE_cutadapt_unite_1Q	QIAamp	1	mock_only	UNITE+BLAST	BLAST	Cutadapt	PE	Fusarium_keratoplasticum	0.0018163911134073882
fig4_q20_PE_cutadapt_unite	1Q	fig4_q20_PE_cutadapt_unite_1Q	QIAamp	1	mock_only	UNITE+BLAST	BLAST	Cutadapt	PE	NA	0
fig4_q20_PE_cutadapt_unite	1Q	fig4_q20_PE_cutadapt_unite_1Q	QIAamp	1	mock_only	UNITE+BLAST	BLAST	Cutadapt	PE	Malassezia_globosa	0
fig4_q20_PE_cutadapt_unite	1Q	fig4_q20_PE_cutadapt_unite_1Q	QIAamp	1	mock_only	UNITE+BLAST	BLAST	Cutadapt	PE	NA	0
fig4_q20_PE_cutadapt_unite	1Q	fig4_q20_PE_cutadapt_unite_1Q	QIAamp	1	mock_only	UNITE+BLAST	BLAST	Cutadapt	PE	Nakaseomyces_glabratus	0.11944587961766985
fig4_q20_PE_cutadapt_unite	1Q	fig4_q20_PE_cutadapt_unite_1Q	QIAamp	1	mock_only	UNITE+BLAST	BLAST	Cutadapt	PE	Other	0.11862244897959184
fig4_q20_PE_cutadapt_unite	1Q	fig4_q20_PE_cutadapt_unite_1Q	QIAamp	1	mock_only	UNITE+BLAST	BLAST	Cutadapt	PE	NA	0
fig4_q20_PE_cutadapt_unite	1Q	fig4_q20_PE_cutadapt_unite_1Q	QIAamp	1	mock_only	UNITE+BLAST	BLAST	Cutadapt	PE	NA	0
fig4_q20_PE_cutadapt_unite	1Q	fig4_q20_PE_cutadapt_unite_1Q	QIAamp	1	mock_only	UNITE+BLAST	BLAST	Cutadapt	PE	NA	0
fig4_q20_PE_cutadapt_unite	1Q	fig4_q20_PE_cutadapt_unite_1Q	QIAamp	1	mock_only	UNITE+BLAST	BLAST	Cutadapt	PE	Penicillium_flavigenum	0
fig4_q20_PE_cutadapt_unite	1Q	fig4_q20_PE_cutadapt_unite_1Q	QIAamp	1	mock_only	UNITE+BLAST	BLAST	Cutadapt	PE	NA	0
fig4_q20_PE_cutadapt_unite	1Q	fig4_q20_PE_cutadapt_unite_1Q	QIAamp	1	mock_only	UNITE+BLAST	BLAST	Cutadapt	PE	NA	0
fig4_q20_PE_cutadapt_unite	1Q	fig4_q20_PE_cutadapt_unite_1Q	QIAamp	1	mock_only	UNITE+BLAST	BLAST	Cutadapt	PE	NA	0
fig4_q20_PE_cutadapt_unite	1Q	fig4_q20_PE_cutadapt_unite_1Q	QIAamp	1	mock_only	UNITE+BLAST	BLAST	Cutadapt	PE	Saccharomyces_cerevisiae	0.04364989666752777
fig4_q20_PE_cutadapt_unite	1Q	fig4_q20_PE_cutadapt_unite_1Q	QIAamp	1	mock_only	UNITE+BLAST	BLAST	Cutadapt	PE	Saccharomyces_kudriavzevii	0
fig4_q20_PE_cutadapt_unite	1Q	fig4_q20_PE_cutadapt_unite_1Q	QIAamp	1	mock_only	UNITE+BLAST	BLAST	Cutadapt	PE	NA	0
fig4_q20_PE_cutadapt_unite	1Q	fig4_q20_PE_cutadapt_unite_1Q	QIAamp	1	mock_only	UNITE+BLAST	BLAST	Cutadapt	PE	Trichophyton_mentagrophytes	0.004940583828468096
fig4_q20_PE_cutadapt_unite	1Z	fig4_q20_PE_cutadapt_unite_1Z	Zymo	1	mock_only	UNITE	No_BLAST	Cutadapt	PE	Aspergillus_fumigatus	0.030654032046856027
fig4_q20_PE_cutadapt_unite	1Z	fig4_q20_PE_cutadapt_unite_1Z	Zymo	1	mock_only	UNITE	No_BLAST	Cutadapt	PE	NA	0
fig4_q20_PE_cutadapt_unite	1Z	fig4_q20_PE_cutadapt_unite_1Z	Zymo	1	mock_only	UNITE	No_BLAST	Cutadapt	PE	NA	0
fig4_q20_PE_cutadapt_unite	1Z	fig4_q20_PE_cutadapt_unite_1Z	Zymo	1	mock_only	UNITE	No_BLAST	Cutadapt	PE	Candida_albicans	0.29117163877050545
fig4_q20_PE_cutadapt_unite	1Z	fig4_q20_PE_cutadapt_unite_1Z	Zymo	1	mock_only	UNITE	No_BLAST	Cutadapt	PE	NA	0
fig4_q20_PE_cutadapt_unite	1Z	fig4_q20_PE_cutadapt_unite_1Z	Zymo	1	mock_only	UNITE	No_BLAST	Cutadapt	PE	Cryptococcus_neoformans	0.13522297088164567
fig4_q20_PE_cutadapt_unite	1Z	fig4_q20_PE_cutadapt_unite_1Z	Zymo	1	mock_only	UNITE	No_BLAST	Cutadapt	PE	NA	0
fig4_q20_PE_cutadapt_unite	1Z	fig4_q20_PE_cutadapt_unite_1Z	Zymo	1	mock_only	UNITE	No_BLAST	Cutadapt	PE	NA	0
fig4_q20_PE_cutadapt_unite	1Z	fig4_q20_PE_cutadapt_unite_1Z	Zymo	1	mock_only	UNITE	No_BLAST	Cutadapt	PE	Cutaneotrichosporon_mucoides	0.2723387538391943
fig4_q20_PE_cutadapt_unite	1Z	fig4_q20_PE_cutadapt_unite_1Z	Zymo	1	mock_only	UNITE	No_BLAST	Cutadapt	PE	Fusarium_keratoplasticum	0
fig4_q20_PE_cutadapt_unite	1Z	fig4_q20_PE_cutadapt_unite_1Z	Zymo	1	mock_only	UNITE	No_BLAST	Cutadapt	PE	NA	0
fig4_q20_PE_cutadapt_unite	1Z	fig4_q20_PE_cutadapt_unite_1Z	Zymo	1	mock_only	UNITE	No_BLAST	Cutadapt	PE	Malassezia_globosa	0
fig4_q20_PE_cutadapt_unite	1Z	fig4_q20_PE_cutadapt_unite_1Z	Zymo	1	mock_only	UNITE	No_BLAST	Cutadapt	PE	NA	0
fig4_q20_PE_cutadapt_unite	1Z	fig4_q20_PE_cutadapt_unite_1Z	Zymo	1	mock_only	UNITE	No_BLAST	Cutadapt	PE	Nakaseomyces_glabratus	0.0918311468774553
fig4_q20_PE_cutadapt_unite	1Z	fig4_q20_PE_cutadapt_unite_1Z	Zymo	1	mock_only	UNITE	No_BLAST	Cutadapt	PE	Other	0.1289255017737673
fig4_q20_PE_cutadapt_unite	1Z	fig4_q20_PE_cutadapt_unite_1Z	Zymo	1	mock_only	UNITE	No_BLAST	Cutadapt	PE	NA	0
fig4_q20_PE_cutadapt_unite	1Z	fig4_q20_PE_cutadapt_unite_1Z	Zymo	1	mock_only	UNITE	No_BLAST	Cutadapt	PE	NA	0
fig4_q20_PE_cutadapt_unite	1Z	fig4_q20_PE_cutadapt_unite_1Z	Zymo	1	mock_only	UNITE	No_BLAST	Cutadapt	PE	NA	0
fig4_q20_PE_cutadapt_unite	1Z	fig4_q20_PE_cutadapt_unite_1Z	Zymo	1	mock_only	UNITE	No_BLAST	Cutadapt	PE	Penicillium_flavigenum	0
fig4_q20_PE_cutadapt_unite	1Z	fig4_q20_PE_cutadapt_unite_1Z	Zymo	1	mock_only	UNITE	No_BLAST	Cutadapt	PE	NA	0
fig4_q20_PE_cutadapt_unite	1Z	fig4_q20_PE_cutadapt_unite_1Z	Zymo	1	mock_only	UNITE	No_BLAST	Cutadapt	PE	NA	0
fig4_q20_PE_cutadapt_unite	1Z	fig4_q20_PE_cutadapt_unite_1Z	Zymo	1	mock_only	UNITE	No_BLAST	Cutadapt	PE	NA	0
fig4_q20_PE_cutadapt_unite	1Z	fig4_q20_PE_cutadapt_unite_1Z	Zymo	1	mock_only	UNITE	No_BLAST	Cutadapt	PE	Saccharomyces_cerevisiae	0.045272731601628535
fig4_q20_PE_cutadapt_unite	1Z	fig4_q20_PE_cutadapt_unite_1Z	Zymo	1	mock_only	UNITE	No_BLAST	Cutadapt	PE	Saccharomyces_kudriavzevii	0
fig4_q20_PE_cutadapt_unite	1Z	fig4_q20_PE_cutadapt_unite_1Z	Zymo	1	mock_only	UNITE	No_BLAST	Cutadapt	PE	NA	0
fig4_q20_PE_cutadapt_unite	1Z	fig4_q20_PE_cutadapt_unite_1Z	Zymo	1	mock_only	UNITE	No_BLAST	Cutadapt	PE	Trichophyton_mentagrophytes	0.004583224208947406
fig4_q20_PE_cutadapt_unite	1Z	fig4_q20_PE_cutadapt_unite_1Z	Zymo	1	mock_only	UNITE+BLAST	BLAST	Cutadapt	PE	Aspergillus_fumigatus	0.030654032046856027
fig4_q20_PE_cutadapt_unite	1Z	fig4_q20_PE_cutadapt_unite_1Z	Zymo	1	mock_only	UNITE+BLAST	BLAST	Cutadapt	PE	NA	0
fig4_q20_PE_cutadapt_unite	1Z	fig4_q20_PE_cutadapt_unite_1Z	Zymo	1	mock_only	UNITE+BLAST	BLAST	Cutadapt	PE	NA	0
fig4_q20_PE_cutadapt_unite	1Z	fig4_q20_PE_cutadapt_unite_1Z	Zymo	1	mock_only	UNITE+BLAST	BLAST	Cutadapt	PE	Candida_albicans	0.29117163877050545
fig4_q20_PE_cutadapt_unite	1Z	fig4_q20_PE_cutadapt_unite_1Z	Zymo	1	mock_only	UNITE+BLAST	BLAST	Cutadapt	PE	NA	0
fig4_q20_PE_cutadapt_unite	1Z	fig4_q20_PE_cutadapt_unite_1Z	Zymo	1	mock_only	UNITE+BLAST	BLAST	Cutadapt	PE	Cryptococcus_neoformans	0.13522297088164567
fig4_q20_PE_cutadapt_unite	1Z	fig4_q20_PE_cutadapt_unite_1Z	Zymo	1	mock_only	UNITE+BLAST	BLAST	Cutadapt	PE	NA	0
fig4_q20_PE_cutadapt_unite	1Z	fig4_q20_PE_cutadapt_unite_1Z	Zymo	1	mock_only	UNITE+BLAST	BLAST	Cutadapt	PE	NA	0
fig4_q20_PE_cutadapt_unite	1Z	fig4_q20_PE_cutadapt_unite_1Z	Zymo	1	mock_only	UNITE+BLAST	BLAST	Cutadapt	PE	Cutaneotrichosporon_mucoides	0.2723387538391943
fig4_q20_PE_cutadapt_unite	1Z	fig4_q20_PE_cutadapt_unite_1Z	Zymo	1	mock_only	UNITE+BLAST	BLAST	Cutadapt	PE	Fusarium_keratoplasticum	0.0014523463727054119
fig4_q20_PE_cutadapt_unite	1Z	fig4_q20_PE_cutadapt_unite_1Z	Zymo	1	mock_only	UNITE+BLAST	BLAST	Cutadapt	PE	NA	0
fig4_q20_PE_cutadapt_unite	1Z	fig4_q20_PE_cutadapt_unite_1Z	Zymo	1	mock_only	UNITE+BLAST	BLAST	Cutadapt	PE	Malassezia_globosa	5.952239232399229e-5
fig4_q20_PE_cutadapt_unite	1Z	fig4_q20_PE_cutadapt_unite_1Z	Zymo	1	mock_only	UNITE+BLAST	BLAST	Cutadapt	PE	NA	0
fig4_q20_PE_cutadapt_unite	1Z	fig4_q20_PE_cutadapt_unite_1Z	Zymo	1	mock_only	UNITE+BLAST	BLAST	Cutadapt	PE	Nakaseomyces_glabratus	0.0918311468774553
fig4_q20_PE_cutadapt_unite	1Z	fig4_q20_PE_cutadapt_unite_1Z	Zymo	1	mock_only	UNITE+BLAST	BLAST	Cutadapt	PE	Other	0.1273898240518083
fig4_q20_PE_cutadapt_unite	1Z	fig4_q20_PE_cutadapt_unite_1Z	Zymo	1	mock_only	UNITE+BLAST	BLAST	Cutadapt	PE	NA	0
fig4_q20_PE_cutadapt_unite	1Z	fig4_q20_PE_cutadapt_unite_1Z	Zymo	1	mock_only	UNITE+BLAST	BLAST	Cutadapt	PE	NA	0
fig4_q20_PE_cutadapt_unite	1Z	fig4_q20_PE_cutadapt_unite_1Z	Zymo	1	mock_only	UNITE+BLAST	BLAST	Cutadapt	PE	NA	0
fig4_q20_PE_cutadapt_unite	1Z	fig4_q20_PE_cutadapt_unite_1Z	Zymo	1	mock_only	UNITE+BLAST	BLAST	Cutadapt	PE	Penicillium_flavigenum	0
