run_id	sample_id	Xaxis	DNA_kit	replicate	matrix_type	taxonomy_method	BLAST	Trimm	Paired	Species2	relative_abundance
fig4_q30_PE_cutadapt_unite_blast_top1_rescue	1Z	fig4_q30_PE_cutadapt_unite_blast_top1_rescue_1Z	Zymo	1	mock_only	CustomDB BLAST	CustomDB_BLAST	Cutadapt	PE	Cutaneotrichosporon_dermatis	0.27240322235688313
fig4_q30_PE_cutadapt_unite_blast_top1_rescue	1Z	fig4_q30_PE_cutadapt_unite_blast_top1_rescue_1Z	Zymo	1	mock_only	CustomDB BLAST	CustomDB_BLAST	Cutadapt	PE	Fusarium_keratoplasticum	0.0014495853235426915
fig4_q30_PE_cutadapt_unite_blast_top1_rescue	1Z	fig4_q30_PE_cutadapt_unite_blast_top1_rescue_1Z	Zymo	1	mock_only	CustomDB BLAST	CustomDB_BLAST	Cutadapt	PE	Malassezia_globosa	5.940923457142178e-5
fig4_q30_PE_cutadapt_unite_blast_top1_rescue	1Z	fig4_q30_PE_cutadapt_unite_blast_top1_rescue_1Z	Zymo	1	mock_only	CustomDB BLAST	CustomDB_BLAST	Cutadapt	PE	Nakaseomyces_glabratus	0.09172785817827524
fig4_q30_PE_cutadapt_unite_blast_top1_rescue	1Z	fig4_q30_PE_cutadapt_unite_blast_top1_rescue_1Z	Zymo	1	mock_only	CustomDB BLAST	CustomDB_BLAST	Cutadapt	PE	Penicillium_chrysogenum	0.12826453743969962
fig4_q30_PE_cutadapt_unite_blast_top1_rescue	1Z	fig4_q30_PE_cutadapt_unite_blast_top1_rescue_1Z	Zymo	1	mock_only	CustomDB BLAST	CustomDB_BLAST	Cutadapt	PE	Saccharomyces_cerevisiae	0.045174781968109125
fig4_q30_PE_cutadapt_unite_blast_top1_rescue	1Z	fig4_q30_PE_cutadapt_unite_blast_top1_rescue_1Z	Zymo	1	mock_only	CustomDB BLAST	CustomDB_BLAST	Cutadapt	PE	Trichophyton_interdigitale	0.004550747368170909
fig4_q30_PE_cutadapt_unite_blast_top1_rescue	2D	fig4_q30_PE_cutadapt_unite_blast_top1_rescue_2D	DNeasy	2	mock_only	CustomDB BLAST	CustomDB_BLAST	Cutadapt	PE	Aspergillus_fumigatus	0.02739021734747369
fig4_q30_PE_cutadapt_unite_blast_top1_rescue	2D	fig4_q30_PE_cutadapt_unite_blast_top1_rescue_2D	DNeasy	2	mock_only	CustomDB BLAST	CustomDB_BLAST	Cutadapt	PE	Candida_albicans	0.3089741521835558
fig4_q30_PE_cutadapt_unite_blast_top1_rescue	2D	fig4_q30_PE_cutadapt_unite_blast_top1_rescue_2D	DNeasy	2	mock_only	CustomDB BLAST	CustomDB_BLAST	Cutadapt	PE	Cryptococcus_neoformans	0.14553006169603613
fig4_q30_PE_cutadapt_unite_blast_top1_rescue	2D	fig4_q30_PE_cutadapt_unite_blast_top1_rescue_2D	DNeasy	2	mock_only	CustomDB BLAST	CustomDB_BLAST	Cutadapt	PE	Cutaneotrichosporon_dermatis	0.23264042904955845
fig4_q30_PE_cutadapt_unite_blast_top1_rescue	2D	fig4_q30_PE_cutadapt_unite_blast_top1_rescue_2D	DNeasy	2	mock_only	CustomDB BLAST	CustomDB_BLAST	Cutadapt	PE	Fusarium_keratoplasticum	0.0015121577482963022
fig4_q30_PE_cutadapt_unite_blast_top1_rescue	2D	fig4_q30_PE_cutadapt_unite_blast_top1_rescue_2D	DNeasy	2	mock_only	CustomDB BLAST	CustomDB_BLAST	Cutadapt	PE	Malassezia_globosa	0
fig4_q30_PE_cutadapt_unite_blast_top1_rescue	2D	fig4_q30_PE_cutadapt_unite_blast_top1_rescue_2D	DNeasy	2	mock_only	CustomDB BLAST	CustomDB_BLAST	Cutadapt	PE	Nakaseomyces_glabratus	0.108915682083955
fig4_q30_PE_cutadapt_unite_blast_top1_rescue	2D	fig4_q30_PE_cutadapt_unite_blast_top1_rescue_2D	DNeasy	2	mock_only	CustomDB BLAST	CustomDB_BLAST	Cutadapt	PE	Penicillium_chrysogenum	0.10411710149602807
fig4_q30_PE_cutadapt_unite_blast_top1_rescue	2D	fig4_q30_PE_cutadapt_unite_blast_top1_rescue_2D	DNeasy	2	mock_only	CustomDB BLAST	CustomDB_BLAST	Cutadapt	PE	Saccharomyces_cerevisiae	0.06696842614621558
fig4_q30_PE_cutadapt_unite_blast_top1_rescue	2D	fig4_q30_PE_cutadapt_unite_blast_top1_rescue_2D	DNeasy	2	mock_only	CustomDB BLAST	CustomDB_BLAST	Cutadapt	PE	Trichophyton_interdigitale	0.003951772248881004
fig4_q30_PE_cutadapt_unite_blast_top1_rescue	2Q	fig4_q30_PE_cutadapt_unite_blast_top1_rescue_2Q	QIAamp	2	mock_only	CustomDB BLAST	CustomDB_BLAST	Cutadapt	PE	Aspergillus_fumigatus	0.03218108561448408
fig4_q30_PE_cutadapt_unite_blast_top1_rescue	2Q	fig4_q30_PE_cutadapt_unite_blast_top1_rescue_2Q	QIAamp	2	mock_only	CustomDB BLAST	CustomDB_BLAST	Cutadapt	PE	Candida_albicans	0.28705320859776234
fig4_q30_PE_cutadapt_unite_blast_top1_rescue	2Q	fig4_q30_PE_cutadapt_unite_blast_top1_rescue_2Q	QIAamp	2	mock_only	CustomDB BLAST	CustomDB_BLAST	Cutadapt	PE	Cryptococcus_neoformans	0.16201213923809854
fig4_q30_PE_cutadapt_unite_blast_top1_rescue	2Q	fig4_q30_PE_cutadapt_unite_blast_top1_rescue_2Q	QIAamp	2	mock_only	CustomDB BLAST	CustomDB_BLAST	Cutadapt	PE	Cutaneotrichosporon_dermatis	0.22257863701603
fig4_q30_PE_cutadapt_unite_blast_top1_rescue	2Q	fig4_q30_PE_cutadapt_unite_blast_top1_rescue_2Q	QIAamp	2	mock_only	CustomDB BLAST	CustomDB_BLAST	Cutadapt	PE	Fusarium_keratoplasticum	0.002196129969392519
fig4_q30_PE_cutadapt_unite_blast_top1_rescue	2Q	fig4_q30_PE_cutadapt_unite_blast_top1_rescue_2Q	QIAamp	2	mock_only	CustomDB BLAST	CustomDB_BLAST	Cutadapt	PE	Malassezia_globosa	3.458472392744125e-5
fig4_q30_PE_cutadapt_unite_blast_top1_rescue	2Q	fig4_q30_PE_cutadapt_unite_blast_top1_rescue_2Q	QIAamp	2	mock_only	CustomDB BLAST	CustomDB_BLAST	Cutadapt	PE	Nakaseomyces_glabratus	0.11655916581645887
fig4_q30_PE_cutadapt_unite_blast_top1_rescue	2Q	fig4_q30_PE_cutadapt_unite_blast_top1_rescue_2Q	QIAamp	2	mock_only	CustomDB BLAST	CustomDB_BLAST	Cutadapt	PE	Penicillium_chrysogenum	0.12460011412958896
fig4_q30_PE_cutadapt_unite_blast_top1_rescue	2Q	fig4_q30_PE_cutadapt_unite_blast_top1_rescue_2Q	QIAamp	2	mock_only	CustomDB BLAST	CustomDB_BLAST	Cutadapt	PE	Saccharomyces_cerevisiae	0.047242732884884744
fig4_q30_PE_cutadapt_unite_blast_top1_rescue	2Q	fig4_q30_PE_cutadapt_unite_blast_top1_rescue_2Q	QIAamp	2	mock_only	CustomDB BLAST	CustomDB_BLAST	Cutadapt	PE	Trichophyton_interdigitale	0.00554220200937246
fig4_q30_PE_cutadapt_unite_blast_top1_rescue	2Z	fig4_q30_PE_cutadapt_unite_blast_top1_rescue_2Z	Zymo	2	mock_only	CustomDB BLAST	CustomDB_BLAST	Cutadapt	PE	Aspergillus_fumigatus	0.03312334252261507
fig4_q30_PE_cutadapt_unite_blast_top1_rescue	2Z	fig4_q30_PE_cutadapt_unite_blast_top1_rescue_2Z	Zymo	2	mock_only	CustomDB BLAST	CustomDB_BLAST	Cutadapt	PE	Candida_albicans	0.30121277554742615
fig4_q30_PE_cutadapt_unite_blast_top1_rescue	2Z	fig4_q30_PE_cutadapt_unite_blast_top1_rescue_2Z	Zymo	2	mock_only	CustomDB BLAST	CustomDB_BLAST	Cutadapt	PE	Cryptococcus_neoformans	0.14756658735233383
fig4_q30_PE_cutadapt_unite_blast_top1_rescue	2Z	fig4_q30_PE_cutadapt_unite_blast_top1_rescue_2Z	Zymo	2	mock_only	CustomDB BLAST	CustomDB_BLAST	Cutadapt	PE	Cutaneotrichosporon_dermatis	0.21530172639699793
fig4_q30_PE_cutadapt_unite_blast_top1_rescue	2Z	fig4_q30_PE_cutadapt_unite_blast_top1_rescue_2Z	Zymo	2	mock_only	CustomDB BLAST	CustomDB_BLAST	Cutadapt	PE	Fusarium_keratoplasticum	0.002012557520361422
fig4_q30_PE_cutadapt_unite_blast_top1_rescue	2Z	fig4_q30_PE_cutadapt_unite_blast_top1_rescue_2Z	Zymo	2	mock_only	CustomDB BLAST	CustomDB_BLAST	Cutadapt	PE	Malassezia_globosa	1.46748985859687e-4
fig4_q30_PE_cutadapt_unite_blast_top1_rescue	2Z	fig4_q30_PE_cutadapt_unite_blast_top1_rescue_2Z	Zymo	2	mock_only	CustomDB BLAST	CustomDB_BLAST	Cutadapt	PE	Nakaseomyces_glabratus	0.10248320248215427
fig4_q30_PE_cutadapt_unite_blast_top1_rescue	2Z	fig4_q30_PE_cutadapt_unite_blast_top1_rescue_2Z	Zymo	2	mock_only	CustomDB BLAST	CustomDB_BLAST	Cutadapt	PE	Penicillium_chrysogenum	0.13757717424345656
fig4_q30_PE_cutadapt_unite_blast_top1_rescue	2Z	fig4_q30_PE_cutadapt_unite_blast_top1_rescue_2Z	Zymo	2	mock_only	CustomDB BLAST	CustomDB_BLAST	Cutadapt	PE	Saccharomyces_cerevisiae	0.05504135176780118
fig4_q30_PE_cutadapt_unite_blast_top1_rescue	2Z	fig4_q30_PE_cutadapt_unite_blast_top1_rescue_2Z	Zymo	2	mock_only	CustomDB BLAST	CustomDB_BLAST	Cutadapt	PE	Trichophyton_interdigitale	0.00553453318099391
fig4_q30_PE_cutadapt_unite_blast_top1_rescue	3D	fig4_q30_PE_cutadapt_unite_blast_top1_rescue_3D	DNeasy	3	mock_only	CustomDB BLAST	CustomDB_BLAST	Cutadapt	PE	Aspergillus_fumigatus	0.03297284640134597
fig4_q30_PE_cutadapt_unite_blast_top1_rescue	3D	fig4_q30_PE_cutadapt_unite_blast_top1_rescue_3D	DNeasy	3	mock_only	CustomDB BLAST	CustomDB_BLAST	Cutadapt	PE	Candida_albicans	0.3006148802761324
fig4_q30_PE_cutadapt_unite_blast_top1_rescue	3D	fig4_q30_PE_cutadapt_unite_blast_top1_rescue_3D	DNeasy	3	mock_only	CustomDB BLAST	CustomDB_BLAST	Cutadapt	PE	Cryptococcus_neoformans	0.14746719626735585
fig4_q30_PE_cutadapt_unite_blast_top1_rescue	3D	fig4_q30_PE_cutadapt_unite_blast_top1_rescue_3D	DNeasy	3	mock_only	CustomDB BLAST	CustomDB_BLAST	Cutadapt	PE	Cutaneotrichosporon_dermatis	0.20762833132420408
fig4_q30_PE_cutadapt_unite_blast_top1_rescue	3D	fig4_q30_PE_cutadapt_unite_blast_top1_rescue_3D	DNeasy	3	mock_only	CustomDB BLAST	CustomDB_BLAST	Cutadapt	PE	Fusarium_keratoplasticum	0.002254850095831129
fig4_q30_PE_cutadapt_unite_blast_top1_rescue	3D	fig4_q30_PE_cutadapt_unite_blast_top1_rescue_3D	DNeasy	3	mock_only	CustomDB BLAST	CustomDB_BLAST	Cutadapt	PE	Malassezia_globosa	0
fig4_q30_PE_cutadapt_unite_blast_top1_rescue	3D	fig4_q30_PE_cutadapt_unite_blast_top1_rescue_3D	DNeasy	3	mock_only	CustomDB BLAST	CustomDB_BLAST	Cutadapt	PE	Nakaseomyces_glabratus	0.11380054983652337
fig4_q30_PE_cutadapt_unite_blast_top1_rescue	3D	fig4_q30_PE_cutadapt_unite_blast_top1_rescue_3D	DNeasy	3	mock_only	CustomDB BLAST	CustomDB_BLAST	Cutadapt	PE	Penicillium_chrysogenum	0.13143174308584907
fig4_q30_PE_cutadapt_unite_blast_top1_rescue	3D	fig4_q30_PE_cutadapt_unite_blast_top1_rescue_3D	DNeasy	3	mock_only	CustomDB BLAST	CustomDB_BLAST	Cutadapt	PE	Saccharomyces_cerevisiae	0.058452652484237734
fig4_q30_PE_cutadapt_unite_blast_top1_rescue	3D	fig4_q30_PE_cutadapt_unite_blast_top1_rescue_3D	DNeasy	3	mock_only	CustomDB BLAST	CustomDB_BLAST	Cutadapt	PE	Trichophyton_interdigitale	0.005376950228520385
fig4_q30_PE_cutadapt_unite_blast_top1_rescue	3Q	fig4_q30_PE_cutadapt_unite_blast_top1_rescue_3Q	QIAamp	3	mock_only	CustomDB BLAST	CustomDB_BLAST	Cutadapt	PE	Aspergillus_fumigatus	0.03238239845825912
fig4_q30_PE_cutadapt_unite_blast_top1_rescue	3Q	fig4_q30_PE_cutadapt_unite_blast_top1_rescue_3Q	QIAamp	3	mock_only	CustomDB BLAST	CustomDB_BLAST	Cutadapt	PE	Candida_albicans	0.30530168092582316
fig4_q30_PE_cutadapt_unite_blast_top1_rescue	3Q	fig4_q30_PE_cutadapt_unite_blast_top1_rescue_3Q	QIAamp	3	mock_only	CustomDB BLAST	CustomDB_BLAST	Cutadapt	PE	Cryptococcus_neoformans	0.15671445674073642
fig4_q30_PE_cutadapt_unite_blast_top1_rescue	3Q	fig4_q30_PE_cutadapt_unite_blast_top1_rescue_3Q	QIAamp	3	mock_only	CustomDB BLAST	CustomDB_BLAST	Cutadapt	PE	Cutaneotrichosporon_dermatis	0.2216836511227261
fig4_q30_PE_cutadapt_unite_blast_top1_rescue	3Q	fig4_q30_PE_cutadapt_unite_blast_top1_rescue_3Q	QIAamp	3	mock_only	CustomDB BLAST	CustomDB_BLAST	Cutadapt	PE	Fusarium_keratoplasticum	0.002423569947732648
fig4_q30_PE_cutadapt_unite_blast_top1_rescue	3Q	fig4_q30_PE_cutadapt_unite_blast_top1_rescue_3Q	QIAamp	3	mock_only	CustomDB BLAST	CustomDB_BLAST	Cutadapt	PE	Malassezia_globosa	1.9466425282993158e-5
fig4_q30_PE_cutadapt_unite_blast_top1_rescue	3Q	fig4_q30_PE_cutadapt_unite_blast_top1_rescue_3Q	QIAamp	3	mock_only	CustomDB BLAST	CustomDB_BLAST	Cutadapt	PE	Nakaseomyces_glabratus	0.11089049162457053
fig4_q30_PE_cutadapt_unite_blast_top1_rescue	3Q	fig4_q30_PE_cutadapt_unite_blast_top1_rescue_3Q	QIAamp	3	mock_only	CustomDB BLAST	CustomDB_BLAST	Cutadapt	PE	Penicillium_chrysogenum	0.12421525973077933
fig4_q30_PE_cutadapt_unite_blast_top1_rescue	3Q	fig4_q30_PE_cutadapt_unite_blast_top1_rescue_3Q	QIAamp	3	mock_only	CustomDB BLAST	CustomDB_BLAST	Cutadapt	PE	Saccharomyces_cerevisiae	0.03956550938768359
fig4_q30_PE_cutadapt_unite_blast_top1_rescue	3Q	fig4_q30_PE_cutadapt_unite_blast_top1_rescue_3Q	QIAamp	3	mock_only	CustomDB BLAST	CustomDB_BLAST	Cutadapt	PE	Trichophyton_interdigitale	0.006803515636406109
fig4_q30_PE_cutadapt_unite_blast_top1_rescue	3Z	fig4_q30_PE_cutadapt_unite_blast_top1_rescue_3Z	Zymo	3	mock_only	CustomDB BLAST	CustomDB_BLAST	Cutadapt	PE	Aspergillus_fumigatus	0.02768403435124976
fig4_q30_PE_cutadapt_unite_blast_top1_rescue	3Z	fig4_q30_PE_cutadapt_unite_blast_top1_rescue_3Z	Zymo	3	mock_only	CustomDB BLAST	CustomDB_BLAST	Cutadapt	PE	Candida_albicans	0.30543894787865483
fig4_q30_PE_cutadapt_unite_blast_top1_rescue	3Z	fig4_q30_PE_cutadapt_unite_blast_top1_rescue_3Z	Zymo	3	mock_only	CustomDB BLAST	CustomDB_BLAST	Cutadapt	PE	Cryptococcus_neoformans	0.15115098636376106
fig4_q30_PE_cutadapt_unite_blast_top1_rescue	3Z	fig4_q30_PE_cutadapt_unite_blast_top1_rescue_3Z	Zymo	3	mock_only	CustomDB BLAST	CustomDB_BLAST	Cutadapt	PE	Cutaneotrichosporon_dermatis	0.23093807446429063
fig4_q30_PE_cutadapt_unite_blast_top1_rescue	3Z	fig4_q30_PE_cutadapt_unite_blast_top1_rescue_3Z	Zymo	3	mock_only	CustomDB BLAST	CustomDB_BLAST	Cutadapt	PE	Fusarium_keratoplasticum	0.00158220612578996
fig4_q30_PE_cutadapt_unite_blast_top1_rescue	3Z	fig4_q30_PE_cutadapt_unite_blast_top1_rescue_3Z	Zymo	3	mock_only	CustomDB BLAST	CustomDB_BLAST	Cutadapt	PE	Malassezia_globosa	6.401990104352439e-5
fig4_q30_PE_cutadapt_unite_blast_top1_rescue	3Z	fig4_q30_PE_cutadapt_unite_blast_top1_rescue_3Z	Zymo	3	mock_only	CustomDB BLAST	CustomDB_BLAST	Cutadapt	PE	Nakaseomyces_glabratus	0.10047466183773698
fig4_q30_PE_cutadapt_unite_blast_top1_rescue	3Z	fig4_q30_PE_cutadapt_unite_blast_top1_rescue_3Z	Zymo	3	mock_only	CustomDB BLAST	CustomDB_BLAST	Cutadapt	PE	Penicillium_chrysogenum	0.1234029321114678
fig4_q30_PE_cutadapt_unite_blast_top1_rescue	3Z	fig4_q30_PE_cutadapt_unite_blast_top1_rescue_3Z	Zymo	3	mock_only	CustomDB BLAST	CustomDB_BLAST	Cutadapt	PE	Saccharomyces_cerevisiae	0.05503882349713282
fig4_q30_PE_cutadapt_unite_blast_top1_rescue	3Z	fig4_q30_PE_cutadapt_unite_blast_top1_rescue_3Z	Zymo	3	mock_only	CustomDB BLAST	CustomDB_BLAST	Cutadapt	PE	Trichophyton_interdigitale	0.00422531346887261
fig4_q30_PE_cutadapt_unite_blast_top1_rescue	4D	fig4_q30_PE_cutadapt_unite_blast_top1_rescue_4D	DNeasy	4	mock_only	CustomDB BLAST	CustomDB_BLAST	Cutadapt	PE	Aspergillus_fumigatus	0.029490456204535546
fig4_q30_PE_cutadapt_unite_blast_top1_rescue	4D	fig4_q30_PE_cutadapt_unite_blast_top1_rescue_4D	DNeasy	4	mock_only	CustomDB BLAST	CustomDB_BLAST	Cutadapt	PE	Candida_albicans	0.30196517561780367
fig4_q30_PE_cutadapt_unite_blast_top1_rescue	4D	fig4_q30_PE_cutadapt_unite_blast_top1_rescue_4D	DNeasy	4	mock_only	CustomDB BLAST	CustomDB_BLAST	Cutadapt	PE	Cryptococcus_neoformans	0.14774291160556302
fig4_q30_PE_cutadapt_unite_blast_top1_rescue	4D	fig4_q30_PE_cutadapt_unite_blast_top1_rescue_4D	DNeasy	4	mock_only	CustomDB BLAST	CustomDB_BLAST	Cutadapt	PE	Cutaneotrichosporon_dermatis	0.22197338165779104
fig4_q30_PE_cutadapt_unite_blast_top1_rescue	4D	fig4_q30_PE_cutadapt_unite_blast_top1_rescue_4D	DNeasy	4	mock_only	CustomDB BLAST	CustomDB_BLAST	Cutadapt	PE	Fusarium_keratoplasticum	0.0021797293716395837
fig4_q30_PE_cutadapt_unite_blast_top1_rescue	4D	fig4_q30_PE_cutadapt_unite_blast_top1_rescue_4D	DNeasy	4	mock_only	CustomDB BLAST	CustomDB_BLAST	Cutadapt	PE	Malassezia_globosa	0
fig4_q30_PE_cutadapt_unite_blast_top1_rescue	4D	fig4_q30_PE_cutadapt_unite_blast_top1_rescue_4D	DNeasy	4	mock_only	CustomDB BLAST	CustomDB_BLAST	Cutadapt	PE	Nakaseomyces_glabratus	0.11487601186456615
fig4_q30_PE_cutadapt_unite_blast_top1_rescue	4D	fig4_q30_PE_cutadapt_unite_blast_top1_rescue_4D	DNeasy	4	mock_only	CustomDB BLAST	CustomDB_BLAST	Cutadapt	PE	Penicillium_chrysogenum	0.11311513245061416
fig4_q30_PE_cutadapt_unite_blast_top1_rescue	4D	fig4_q30_PE_cutadapt_unite_blast_top1_rescue_4D	DNeasy	4	mock_only	CustomDB BLAST	CustomDB_BLAST	Cutadapt	PE	Saccharomyces_cerevisiae	0.06331472727738979
fig4_q30_PE_cutadapt_unite_blast_top1_rescue	4D	fig4_q30_PE_cutadapt_unite_blast_top1_rescue_4D	DNeasy	4	mock_only	CustomDB BLAST	CustomDB_BLAST	Cutadapt	PE	Trichophyton_interdigitale	0.00534247395009702
fig4_q30_PE_cutadapt_unite_blast_top1_rescue	4Q	fig4_q30_PE_cutadapt_unite_blast_top1_rescue_4Q	QIAamp	4	mock_only	CustomDB BLAST	CustomDB_BLAST	Cutadapt	PE	Aspergillus_fumigatus	0.0338929327461879
fig4_q30_PE_cutadapt_unite_blast_top1_rescue	4Q	fig4_q30_PE_cutadapt_unite_blast_top1_rescue_4Q	QIAamp	4	mock_only	CustomDB BLAST	CustomDB_BLAST	Cutadapt	PE	Candida_albicans	0.2804260955205633
fig4_q30_PE_cutadapt_unite_blast_top1_rescue	4Q	fig4_q30_PE_cutadapt_unite_blast_top1_rescue_4Q	QIAamp	4	mock_only	CustomDB BLAST	CustomDB_BLAST	Cutadapt	PE	Cryptococcus_neoformans	0.1465976883978401
fig4_q30_PE_cutadapt_unite_blast_top1_rescue	4Q	fig4_q30_PE_cutadapt_unite_blast_top1_rescue_4Q	QIAamp	4	mock_only	CustomDB BLAST	CustomDB_BLAST	Cutadapt	PE	Cutaneotrichosporon_dermatis	0.2506877073027157
fig4_q30_PE_cutadapt_unite_blast_top1_rescue	4Q	fig4_q30_PE_cutadapt_unite_blast_top1_rescue_4Q	QIAamp	4	mock_only	CustomDB BLAST	CustomDB_BLAST	Cutadapt	PE	Fusarium_keratoplasticum	0.002173494685126278
fig4_q30_PE_cutadapt_unite_blast_top1_rescue	4Q	fig4_q30_PE_cutadapt_unite_blast_top1_rescue_4Q	QIAamp	4	mock_only	CustomDB BLAST	CustomDB_BLAST	Cutadapt	PE	Malassezia_globosa	0
