ASV	Kingdom	Phylum	Class	Order	Family	Genus	Species	Final_Taxon	Replacement_Status	Replacement_Reason
b001fb61dd6f4db8b22dc8eeb9e3677e	Fungi	Basidiomycota	Malasseziomycetes	Malasseziales	Malasseziaceae	Malassezia	Malassezia_sympodialis	k__Fungi; p__Basidiomycota; c__Malasseziomycetes; o__Malasseziales; f__Malasseziaceae; g__Malassezia; s__Malassezia_sympodialis	qiime_retained_resolved_species	QIIME/UNITE already had a resolved species-level assignment; BLAST did not overwrite it in species_missing_top1_rescue mode.
a8dd4ea318c0f55bda76f7c49124254b	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Schizophyllaceae	Schizophyllum	Schizophyllum_commune	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Agaricales; f__Schizophyllaceae; g__Schizophyllum; s__Schizophyllum_commune	qiime_retained_no_blast_species	No BLAST species-level top hit was available.
e6e622e0c9c574a045fd0dde7ab5a0a0	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetales_fam_Incertae_sedis	Candida	Candida_albicans	k__Fungi; p__Ascomycota; c__Saccharomycetes; o__Saccharomycetales; f__Saccharomycetales_fam_Incertae_sedis; g__Candida; s__Candida_albicans	qiime_retained_no_blast_species	No BLAST species-level top hit was available.
8aad4e3a6eaac9deac3f8ee96333eb1b	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Crepidotaceae	Crepidotus	Crepidotus_g	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Agaricales; f__Crepidotaceae; g__Crepidotus; s__Crepidotus_g	qiime_retained_no_blast_species	No BLAST species-level top hit was available.
8c4c1e27aeb937396303d685b8e472a5	Fungi	Basidiomycota	Agaricomycetes	Trechisporales	Hydnodontaceae	Sistotremastrum	Sistotremastrum_guttuliferum	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Trechisporales; f__Hydnodontaceae; g__Sistotremastrum; s__Sistotremastrum_guttuliferum	qiime_retained_resolved_species	QIIME/UNITE already had a resolved species-level assignment; BLAST did not overwrite it in species_missing_top1_rescue mode.
70ff98b81e41acd4ca4c6621e2d3a7ed	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporales_o	Pleosporales_o	Pleosporales_o	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Pleosporales; f__Pleosporales_o; g__Pleosporales_o; s__Pleosporales_o	qiime_retained_no_blast_species	No BLAST species-level top hit was available.
36bb7a251b8db804102d55924be7ceb7	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Ceratobasidiaceae	Ceratobasidiaceae_f	Ceratobasidiaceae_f	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Cantharellales; f__Ceratobasidiaceae; g__Ceratobasidiaceae_f; s__Ceratobasidiaceae_f	qiime_retained_no_blast_species	No BLAST species-level top hit was available.
3cf141483bd7591f4ba51ec258455287	Fungi	Ascomycota	Ascomycota_p	Ascomycota_p	Ascomycota_p	Ascomycota_p	Ascomycota_p	k__Fungi; p__Ascomycota; c__Ascomycota_p; o__Ascomycota_p; f__Ascomycota_p; g__Ascomycota_p; s__Ascomycota_p	qiime_retained_no_blast_species	No BLAST species-level top hit was available.
8ac0b9cd95572afa972fdb20098f4502	Fungi	Ascomycota	Dothideomycetes	Cladosporiales	Cladosporiaceae	Cladosporium	Cladosporium_tenuissimum	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Cladosporiales; f__Cladosporiaceae; g__Cladosporium; s__Cladosporium_tenuissimum	blast_top1_species_rescued_ambiguous_missing_qiime_species	QIIME/UNITE species was missing or placeholder-like and BLAST top1 species passed cutoffs; top1 was used despite ambiguous top-hit conflict.
7342e7108f710f266d9062bbf3415e43	Fungi	Ascomycota	Sordariomycetes	Glomerellales	Plectosphaerellaceae	Paragibellulopsis	Paragibellulopsis_chrysanthemi	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Glomerellales; f__Plectosphaerellaceae; g__Paragibellulopsis; s__Paragibellulopsis_chrysanthemi	qiime_retained_no_blast_species	No BLAST species-level top hit was available.
27297b7c249900a4b843b2f365f2f58c	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Irpicaceae	Irpex	Irpex_hydnoides	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Polyporales; f__Irpicaceae; g__Irpex; s__Irpex_hydnoides	qiime_retained_no_blast_species	No BLAST species-level top hit was available.
5f3fefa03a0182a5670fb3083e2ad7f9	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Phanerochaetaceae	Phlebiopsis	Phlebiopsis_g	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Polyporales; f__Phanerochaetaceae; g__Phlebiopsis; s__Phlebiopsis_g	qiime_retained_no_blast_species	No BLAST species-level top hit was available.
b1164aaea169a7ee1f528b21fd52bce7	Fungi	Ascomycota	Ascomycota_p	Ascomycota_p	Ascomycota_p	Ascomycota_p	Ascomycota_p	k__Fungi; p__Ascomycota; c__Ascomycota_p; o__Ascomycota_p; f__Ascomycota_p; g__Ascomycota_p; s__Ascomycota_p	qiime_retained_no_blast_species	No BLAST species-level top hit was available.
01f7633d99821e693602dae45808d71c	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Schizophyllaceae	Schizophyllum	Schizophyllum_commune	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Agaricales; f__Schizophyllaceae; g__Schizophyllum; s__Schizophyllum_commune	qiime_retained_no_blast_species	No BLAST species-level top hit was available.
37fd731965ed9f30a073fd330c34f19b	Fungi	Fungi_k	Fungi_k	Fungi_k	Fungi_k	Fungi_k	Fungi_k	k__Fungi; p__Fungi_k; c__Fungi_k; o__Fungi_k; f__Fungi_k; g__Fungi_k; s__Fungi_k	qiime_retained_no_blast_species	No BLAST species-level top hit was available.
280368cdff4f777ae988c6a3c9cca85f	Fungi	Basidiomycota	Tremellomycetes	Cystofilobasidiales	Mrakiaceae	Udeniomyces	Udeniomyces_pyricola	k__Fungi; p__Basidiomycota; c__Tremellomycetes; o__Cystofilobasidiales; f__Mrakiaceae; g__Udeniomyces; s__Udeniomyces_pyricola	qiime_retained_no_blast_species	No BLAST species-level top hit was available.
7823e9cbfc207aa43d02f0fe7b042f1b	Fungi	Ascomycota	Sordariomycetes	Xylariales	Graphostromataceae	Biscogniauxia	Biscogniauxia_atropunctata	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Xylariales; f__Graphostromataceae; g__Biscogniauxia; s__Biscogniauxia_atropunctata	qiime_retained_no_blast_species	No BLAST species-level top hit was available.
49bcc97c03a0653cb80f79c2c5f8b19a	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetales_fam_Incertae_sedis	Candida	Candida_dubliniensis	k__Fungi; p__Ascomycota; c__Saccharomycetes; o__Saccharomycetales; f__Saccharomycetales_fam_Incertae_sedis; g__Candida; s__Candida_dubliniensis	qiime_retained_resolved_species	QIIME/UNITE already had a resolved species-level assignment; BLAST did not overwrite it in species_missing_top1_rescue mode.
87c1440d8bb908eca49371e3bade6a91	Fungi	Mucoromycota	Mucoromycetes	Mucorales	Mucoraceae	Mucor	Mucor_g	k__Fungi; p__Mucoromycota; c__Mucoromycetes; o__Mucorales; f__Mucoraceae; g__Mucor; s__Mucor_g	qiime_retained_no_blast_species	No BLAST species-level top hit was available.
b84c5ce7ffdb045632be2f6b94323dfe	Fungi	Basidiomycota	Tremellomycetes	Trichosporonales	Trichosporonaceae	Cutaneotrichosporon	Cutaneotrichosporon_mucoides	k__Fungi; p__Basidiomycota; c__Tremellomycetes; o__Trichosporonales; f__Trichosporonaceae; g__Cutaneotrichosporon; s__Cutaneotrichosporon_mucoides	qiime_retained_resolved_species	QIIME/UNITE already had a resolved species-level assignment; BLAST did not overwrite it in species_missing_top1_rescue mode.
c3ac7f9b16a282464bcef99f9a81543e	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	Penicillium_chrysogenum	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Eurotiales; f__Aspergillaceae; g__Penicillium; s__Penicillium_chrysogenum	blast_top1_species_rescued_ambiguous_missing_qiime_species	QIIME/UNITE species was missing or placeholder-like and BLAST top1 species passed cutoffs; top1 was used despite ambiguous top-hit conflict.
4c1a21b88f8f585d285a06ad0af7725c	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	Penicillium_sclerotiorum	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Eurotiales; f__Aspergillaceae; g__Penicillium; s__Penicillium_sclerotiorum	qiime_retained_resolved_species	QIIME/UNITE already had a resolved species-level assignment; BLAST did not overwrite it in species_missing_top1_rescue mode.
ed08fe04da925633f2c00f8cc1622edb	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Steccherinaceae	Steccherinum	Steccherinum_tenuissimum	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Polyporales; f__Steccherinaceae; g__Steccherinum; s__Steccherinum_tenuissimum	qiime_retained_no_blast_species	No BLAST species-level top hit was available.
ccaa9026e396d4818dfe7b2a8a9ded99	Fungi	Basidiomycota	Agaricomycetes	Hymenochaetales	Schizoporaceae	Xylodon	Xylodon_flaviporus	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Hymenochaetales; f__Schizoporaceae; g__Xylodon; s__Xylodon_flaviporus	qiime_retained_no_blast_species	No BLAST species-level top hit was available.
7bc58b0abd5098f2ef0a61cd7d827443	Fungi	Fungi_k	Fungi_k	Fungi_k	Fungi_k	Fungi_k	Fungi_k	k__Fungi; p__Fungi_k; c__Fungi_k; o__Fungi_k; f__Fungi_k; g__Fungi_k; s__Fungi_k	qiime_retained_no_blast_species	No BLAST species-level top hit was available.
4ecc63232ae7a35c72123a89208ccd2e	Fungi	Fungi_k	Fungi_k	Fungi_k	Fungi_k	Fungi_k	Fungi_k	k__Fungi; p__Fungi_k; c__Fungi_k; o__Fungi_k; f__Fungi_k; g__Fungi_k; s__Fungi_k	qiime_retained_no_blast_species	No BLAST species-level top hit was available.
f1e26dc5de94e5ab231af0b5370bb2e2	Fungi	Fungi_k	Fungi_k	Fungi_k	Fungi_k	Fungi_k	Fungi_k	k__Fungi; p__Fungi_k; c__Fungi_k; o__Fungi_k; f__Fungi_k; g__Fungi_k; s__Fungi_k	qiime_retained_no_blast_species	No BLAST species-level top hit was available.
d3cf17e7ddaf0b1aea15774633f30129	Fungi	Basidiomycota	Cystobasidiomycetes	Cystobasidiales	Cystobasidiaceae	Cystobasidium	Cystobasidium_slooffiae	k__Fungi; p__Basidiomycota; c__Cystobasidiomycetes; o__Cystobasidiales; f__Cystobasidiaceae; g__Cystobasidium; s__Cystobasidium_slooffiae	qiime_retained_resolved_species	QIIME/UNITE already had a resolved species-level assignment; BLAST did not overwrite it in species_missing_top1_rescue mode.
c4c056deff753f4ef06780b99493596f	Fungi	Basidiomycota	Agaricomycetes	Atheliales	Atheliales_o	Atheliales_o	Atheliales_o	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Atheliales; f__Atheliales_o; g__Atheliales_o; s__Atheliales_o	qiime_retained_no_blast_species	No BLAST species-level top hit was available.
3ee5b4735ff168cd1b6a7193563a859b	Fungi	Basidiomycota	Agaricomycetes	Russulales	Peniophoraceae	Peniophoraceae_f	Peniophoraceae_f	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Russulales; f__Peniophoraceae; g__Peniophoraceae_f; s__Peniophoraceae_f	qiime_retained_no_blast_species	No BLAST species-level top hit was available.
f45167fe9037171e98d058bf61f10146	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Irpicaceae	Ceriporia	Ceriporia_nanlingensis	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Polyporales; f__Irpicaceae; g__Ceriporia; s__Ceriporia_nanlingensis	qiime_retained_no_blast_species	No BLAST species-level top hit was available.
ee7388dacc8e4b7870d607cc42b50b9d	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Irpicaceae	Irpex	Irpex_laceratus	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Polyporales; f__Irpicaceae; g__Irpex; s__Irpex_laceratus	qiime_retained_no_blast_species	No BLAST species-level top hit was available.
2c24ade1f6d21508f680725d560471b9	Fungi	Fungi_k	Fungi_k	Fungi_k	Fungi_k	Fungi_k	Fungi_k	k__Fungi; p__Fungi_k; c__Fungi_k; o__Fungi_k; f__Fungi_k; g__Fungi_k; s__Fungi_k	qiime_retained_no_blast_species	No BLAST species-level top hit was available.
665ad022321b70667403ddce0993eda4	Fungi	Fungi_k	Fungi_k	Fungi_k	Fungi_k	Fungi_k	Fungi_k	k__Fungi; p__Fungi_k; c__Fungi_k; o__Fungi_k; f__Fungi_k; g__Fungi_k; s__Fungi_k	qiime_retained_no_blast_species	No BLAST species-level top hit was available.
e28b6e0bb0e64f81a0dd9d665d0459ef	Fungi	Basidiomycota	Microbotryomycetes	Sporidiobolales	Sporidiobolaceae	Sporobolomyces	Sporobolomyces_carnicolor	k__Fungi; p__Basidiomycota; c__Microbotryomycetes; o__Sporidiobolales; f__Sporidiobolaceae; g__Sporobolomyces; s__Sporobolomyces_carnicolor	qiime_retained_no_blast_species	No BLAST species-level top hit was available.
c1c188f9bec8b8bdc4dcfebee1b40cb2	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Polyporaceae	Trametes	Trametes_hirsuta	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Polyporales; f__Polyporaceae; g__Trametes; s__Trametes_hirsuta	qiime_retained_no_blast_species	No BLAST species-level top hit was available.
50f4af150db8ec540493d2a0bf932341	Fungi	Basidiomycota	Agaricomycetes	Hymenochaetales	Hymenochaetaceae	Fuscoporia	Fuscoporia_karsteniana	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Hymenochaetales; f__Hymenochaetaceae; g__Fuscoporia; s__Fuscoporia_karsteniana	qiime_retained_no_blast_species	No BLAST species-level top hit was available.
ed4824782d1a2a0df7b273a4267b408a	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Sarocladiaceae	Sarocladium	Sarocladium_zeae	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__Sarocladiaceae; g__Sarocladium; s__Sarocladium_zeae	qiime_retained_no_blast_species	No BLAST species-level top hit was available.
5dda9a089382440ef931ad4ff5e8ffbb	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Irpicaceae	Irpex	Irpex_hydnoides	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Polyporales; f__Irpicaceae; g__Irpex; s__Irpex_hydnoides	qiime_retained_no_blast_species	No BLAST species-level top hit was available.
0a135d06258a4917295be19c2f72f676	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	Penicillium_chrysogenum	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Eurotiales; f__Aspergillaceae; g__Penicillium; s__Penicillium_chrysogenum	blast_top1_species_rescued_ambiguous_missing_qiime_species	QIIME/UNITE species was missing or placeholder-like and BLAST top1 species passed cutoffs; top1 was used despite ambiguous top-hit conflict.
138ac92150209d94b9e015e7735368f1	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	Penicillium_g	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Eurotiales; f__Aspergillaceae; g__Penicillium; s__Penicillium_g	qiime_retained_no_blast_species	No BLAST species-level top hit was available.
2995053d4cdadcaafad9308b84e0e4a8	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Psathyrellaceae	Coprinopsis	Coprinopsis_urticicola	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Agaricales; f__Psathyrellaceae; g__Coprinopsis; s__Coprinopsis_urticicola	qiime_retained_no_blast_species	No BLAST species-level top hit was available.
248e2fe59d856b93e8bf1adcb9e172d4	Fungi	Ascomycota	Ascomycota_p	Ascomycota_p	Ascomycota_p	Ascomycota_p	Ascomycota_p	k__Fungi; p__Ascomycota; c__Ascomycota_p; o__Ascomycota_p; f__Ascomycota_p; g__Ascomycota_p; s__Ascomycota_p	qiime_retained_no_blast_species	No BLAST species-level top hit was available.
bc79eb705cf420f2d21394f7ba4fc470	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetales_fam_Incertae_sedis	Candida	Candida_albicans	k__Fungi; p__Ascomycota; c__Saccharomycetes; o__Saccharomycetales; f__Saccharomycetales_fam_Incertae_sedis; g__Candida; s__Candida_albicans	qiime_retained_no_blast_species	No BLAST species-level top hit was available.
c6b37d0ce32b13674721bc28dce1eb28	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiales_o	Helotiales_o	Helotiales_o	k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; f__Helotiales_o; g__Helotiales_o; s__Helotiales_o	qiime_retained_no_blast_species	No BLAST species-level top hit was available.
91a7fbfb6202e3edbe0a45f2865e19c8	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Trichocomaceae	Talaromyces	Talaromyces_purgamentorum	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Eurotiales; f__Trichocomaceae; g__Talaromyces; s__Talaromyces_purgamentorum	qiime_retained_resolved_species	QIIME/UNITE already had a resolved species-level assignment; BLAST did not overwrite it in species_missing_top1_rescue mode.
50e29a0983b9c1a46afd399477503736	Fungi	Fungi_k	Fungi_k	Fungi_k	Fungi_k	Fungi_k	Fungi_k	k__Fungi; p__Fungi_k; c__Fungi_k; o__Fungi_k; f__Fungi_k; g__Fungi_k; s__Fungi_k	qiime_retained_no_blast_species	No BLAST species-level top hit was available.
3251b8618a77585ac75c4825f24bdc34	Fungi	Basidiomycota	Tremellomycetes	Cystofilobasidiales	Mrakiaceae	Udeniomyces	Udeniomyces_pyricola	k__Fungi; p__Basidiomycota; c__Tremellomycetes; o__Cystofilobasidiales; f__Mrakiaceae; g__Udeniomyces; s__Udeniomyces_pyricola	qiime_retained_no_blast_species	No BLAST species-level top hit was available.
0067abbe4f3ec2c8b1f93f21dab22215	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	Penicillium_sumatraense	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Eurotiales; f__Aspergillaceae; g__Penicillium; s__Penicillium_sumatraense	qiime_retained_resolved_species	QIIME/UNITE already had a resolved species-level assignment; BLAST did not overwrite it in species_missing_top1_rescue mode.
0e00ccfc8a7aac1541f7536f41bc8369	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Irpicaceae	Ceriporia	Ceriporia_nanlingensis	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Polyporales; f__Irpicaceae; g__Ceriporia; s__Ceriporia_nanlingensis	qiime_retained_no_blast_species	No BLAST species-level top hit was available.
044c0abf07903b8b4131f54e35a7c56b	Fungi	Basidiomycota	Agaricomycetes	Russulales	Peniophoraceae	Peniophoraceae_f	Peniophoraceae_f	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Russulales; f__Peniophoraceae; g__Peniophoraceae_f; s__Peniophoraceae_f	qiime_retained_no_blast_species	No BLAST species-level top hit was available.
d889a202f22bd13d38f739e651e87fd9	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetales_fam_Incertae_sedis	Candida	Candida_albicans	k__Fungi; p__Ascomycota; c__Saccharomycetes; o__Saccharomycetales; f__Saccharomycetales_fam_Incertae_sedis; g__Candida; s__Candida_albicans	qiime_retained_no_blast_species	No BLAST species-level top hit was available.
68816968b3d097f59efc81d7e2e5709b	Fungi	Basidiomycota	Agaricomycetes	Boletales	Suillaceae	Suillus	Suillus_viscidus	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Boletales; f__Suillaceae; g__Suillus; s__Suillus_viscidus	qiime_retained_no_blast_species	No BLAST species-level top hit was available.
deaa18d8f1f0a68e77236fd060313b09	Fungi	Ascomycota	Dothideomycetes	Dothideales	Saccotheciaceae	Aureobasidium	Aureobasidium_pullulans	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Dothideales; f__Saccotheciaceae; g__Aureobasidium; s__Aureobasidium_pullulans	qiime_retained_resolved_species	QIIME/UNITE already had a resolved species-level assignment; BLAST did not overwrite it in species_missing_top1_rescue mode.
2fadc7fa01c6d1e87be809237590227f	Fungi	Fungi_k	Fungi_k	Fungi_k	Fungi_k	Fungi_k	Fungi_k	k__Fungi; p__Fungi_k; c__Fungi_k; o__Fungi_k; f__Fungi_k; g__Fungi_k; s__Fungi_k	qiime_retained_no_blast_species	No BLAST species-level top hit was available.
80031c9738d7445f1f857a5681c053a2	Fungi	Fungi_k	Fungi_k	Fungi_k	Fungi_k	Fungi_k	Fungi_k	k__Fungi; p__Fungi_k; c__Fungi_k; o__Fungi_k; f__Fungi_k; g__Fungi_k; s__Fungi_k	qiime_retained_no_blast_species	No BLAST species-level top hit was available.
281db102e852e9efd030a38cc9bf92f7	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	Aspergillus_neotritici	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Eurotiales; f__Aspergillaceae; g__Aspergillus; s__Aspergillus_neotritici	qiime_retained_resolved_species	QIIME/UNITE already had a resolved species-level assignment; BLAST did not overwrite it in species_missing_top1_rescue mode.
b68330710b2ee120d528ed1888de0c19	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	Penicillium_flavigenum	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Eurotiales; f__Aspergillaceae; g__Penicillium; s__Penicillium_flavigenum	qiime_retained_resolved_species	QIIME/UNITE already had a resolved species-level assignment; BLAST did not overwrite it in species_missing_top1_rescue mode.
2b6bf177cf258974855eb3b9d419ffbc	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Irpicaceae	Irpex	Irpex_laceratus	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Polyporales; f__Irpicaceae; g__Irpex; s__Irpex_laceratus	qiime_retained_no_blast_species	No BLAST species-level top hit was available.
31c5d2162fbc4550b1537c9a9bc92d55	Fungi	Ascomycota	Ascomycota_p	Ascomycota_p	Ascomycota_p	Ascomycota_p	Ascomycota_p	k__Fungi; p__Ascomycota; c__Ascomycota_p; o__Ascomycota_p; f__Ascomycota_p; g__Ascomycota_p; s__Ascomycota_p	qiime_retained_no_blast_species	No BLAST species-level top hit was available.
e62da64a67447ad0575490684a5b2e91	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Xeromyces	Xeromyces_bisporus	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Eurotiales; f__Aspergillaceae; g__Xeromyces; s__Xeromyces_bisporus	qiime_retained_resolved_species	QIIME/UNITE already had a resolved species-level assignment; BLAST did not overwrite it in species_missing_top1_rescue mode.
84448bc0a8762b43632301f4c6d429eb	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Lecanoraceae	Rhizoplaca	Rhizoplaca_novomexicana	k__Fungi; p__Ascomycota; c__Lecanoromycetes; o__Lecanorales; f__Lecanoraceae; g__Rhizoplaca; s__Rhizoplaca_novomexicana	qiime_retained_no_blast_species	No BLAST species-level top hit was available.
a3d5c4ddcd229676d01f4d84ceb4c269	Fungi	Ascomycota	Ascomycota_p	Ascomycota_p	Ascomycota_p	Ascomycota_p	Ascomycota_p	k__Fungi; p__Ascomycota; c__Ascomycota_p; o__Ascomycota_p; f__Ascomycota_p; g__Ascomycota_p; s__Ascomycota_p	qiime_retained_no_blast_species	No BLAST species-level top hit was available.
0f2841458644573d5efdd928ad1b992f	Fungi	Mucoromycota	Mucoromycetes	Mucorales	Mucoraceae	Mucor	Mucor_circinelloides	k__Fungi; p__Mucoromycota; c__Mucoromycetes; o__Mucorales; f__Mucoraceae; g__Mucor; s__Mucor_circinelloides	qiime_retained_resolved_species	QIIME/UNITE already had a resolved species-level assignment; BLAST did not overwrite it in species_missing_top1_rescue mode.
b071af43257d5c4de2339fe5cbf735d2	Fungi	Fungi_k	Fungi_k	Fungi_k	Fungi_k	Fungi_k	Fungi_k	k__Fungi; p__Fungi_k; c__Fungi_k; o__Fungi_k; f__Fungi_k; g__Fungi_k; s__Fungi_k	qiime_retained_no_blast_species	No BLAST species-level top hit was available.
216f8b39045b9b00c7f830736ee9bc59	Fungi	Ascomycota	Ascomycota_p	Ascomycota_p	Ascomycota_p	Ascomycota_p	Ascomycota_p	k__Fungi; p__Ascomycota; c__Ascomycota_p; o__Ascomycota_p; f__Ascomycota_p; g__Ascomycota_p; s__Ascomycota_p	qiime_retained_no_blast_species	No BLAST species-level top hit was available.
63f1a87072986331d33badecc342608c	Fungi	Fungi_k	Fungi_k	Fungi_k	Fungi_k	Fungi_k	Fungi_k	k__Fungi; p__Fungi_k; c__Fungi_k; o__Fungi_k; f__Fungi_k; g__Fungi_k; s__Fungi_k	qiime_retained_no_blast_species	No BLAST species-level top hit was available.
f49e5929ca3833c66e1441cdadb318b5	Fungi	Ascomycota	Ascomycota_p	Ascomycota_p	Ascomycota_p	Ascomycota_p	Ascomycota_p	k__Fungi; p__Ascomycota; c__Ascomycota_p; o__Ascomycota_p; f__Ascomycota_p; g__Ascomycota_p; s__Ascomycota_p	qiime_retained_no_blast_species	No BLAST species-level top hit was available.
aea3e03e30b06124e1d93a28dd05f1e6	Fungi	Ascomycota	Dothideomycetes	Cladosporiales	Cladosporiaceae	Cladosporium	Cladosporium_colombiae	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Cladosporiales; f__Cladosporiaceae; g__Cladosporium; s__Cladosporium_colombiae	blast_top1_species_rescued_ambiguous_missing_qiime_species	QIIME/UNITE species was missing or placeholder-like and BLAST top1 species passed cutoffs; top1 was used despite ambiguous top-hit conflict.
c55c882cd5b0311b9de7f084c67c9416	Fungi	Ascomycota	Ascomycota_p	Ascomycota_p	Ascomycota_p	Ascomycota_p	Ascomycota_p	k__Fungi; p__Ascomycota; c__Ascomycota_p; o__Ascomycota_p; f__Ascomycota_p; g__Ascomycota_p; s__Ascomycota_p	qiime_retained_no_blast_species	No BLAST species-level top hit was available.
2abd97d819164ca22fea7fc261ffc6f7	Fungi	Ascomycota	Ascomycota_p	Ascomycota_p	Ascomycota_p	Ascomycota_p	Ascomycota_p	k__Fungi; p__Ascomycota; c__Ascomycota_p; o__Ascomycota_p; f__Ascomycota_p; g__Ascomycota_p; s__Ascomycota_p	qiime_retained_no_blast_species	No BLAST species-level top hit was available.
e0e9522799898c83f9f0e45ef54fe8b0	Fungi	Ascomycota	Pichiomycetes	Serinales	Debaryomycetaceae	Candida	Candida_africana	k__Fungi; p__Ascomycota; c__Pichiomycetes; o__Serinales; f__Debaryomycetaceae; g__Candida; s__Candida_africana	blast_top1_species_rescued_missing_qiime_species	QIIME/UNITE species was missing or placeholder-like and BLAST top1 species passed high-confidence cutoffs.
12bedaf58ec89b5e05c19ad026fdaf9c	Fungi	Ascomycota	Ascomycota_p	Ascomycota_p	Ascomycota_p	Ascomycota_p	Ascomycota_p	k__Fungi; p__Ascomycota; c__Ascomycota_p; o__Ascomycota_p; f__Ascomycota_p; g__Ascomycota_p; s__Ascomycota_p	qiime_retained_no_blast_species	No BLAST species-level top hit was available.
ec5862344e2468f6db640be9b7b2db07	Fungi	Fungi_k	Fungi_k	Fungi_k	Fungi_k	Fungi_k	Fungi_k	k__Fungi; p__Fungi_k; c__Fungi_k; o__Fungi_k; f__Fungi_k; g__Fungi_k; s__Fungi_k	qiime_retained_no_blast_species	No BLAST species-level top hit was available.
