ASV	Kingdom	Phylum	Class	Order	Family	Genus	Species	Final_Taxon	Replacement_Status	Replacement_Reason
f99cd28f84efab0680f5b5f07811d773	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Crepidotaceae	Crepidotus	Crepidotus_g	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Agaricales; f__Crepidotaceae; g__Crepidotus; s__Crepidotus_g	qiime_retained_no_blast_species	No BLAST species-level top hit was available.
c4882dc60b49c95b93e46ef6e32dfc12	Fungi	Ascomycota	Dothideomycetes	Cladosporiales	Cladosporiaceae	Cladosporium	Cladosporium_colocasiae	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Cladosporiales; f__Cladosporiaceae; g__Cladosporium; s__Cladosporium_colocasiae	blast_top1_species_rescued_ambiguous_missing_qiime_species	QIIME/UNITE species was missing or placeholder-like and BLAST top1 species passed cutoffs; top1 was used despite ambiguous top-hit conflict.
0191681120840e940a5629f6f9c23e63	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Ceratobasidiaceae	Ceratobasidiaceae_f	Ceratobasidiaceae_f	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Cantharellales; f__Ceratobasidiaceae; g__Ceratobasidiaceae_f; s__Ceratobasidiaceae_f	qiime_retained_no_blast_species	No BLAST species-level top hit was available.
2a03599d48e1a5883a372e8a8261d445	Fungi	Ascomycota	Sordariomycetes	Glomerellales	Plectosphaerellaceae	Paragibellulopsis	Paragibellulopsis_chrysanthemi	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Glomerellales; f__Plectosphaerellaceae; g__Paragibellulopsis; s__Paragibellulopsis_chrysanthemi	qiime_retained_no_blast_species	No BLAST species-level top hit was available.
c3017cee759791c63e9536350bd70e59	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Irpicaceae	Irpex	Irpex_hacksungii	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Polyporales; f__Irpicaceae; g__Irpex; s__Irpex_hacksungii	qiime_retained_no_blast_species	No BLAST species-level top hit was available.
8424931b6de8bfc1cc5bc36b87754fe9	Fungi	Basidiomycota	Cystobasidiomycetes	Cystobasidiales	Cystobasidiaceae	Cystobasidium	Cystobasidium_slooffiae	k__Fungi; p__Basidiomycota; c__Cystobasidiomycetes; o__Cystobasidiales; f__Cystobasidiaceae; g__Cystobasidium; s__Cystobasidium_slooffiae	qiime_retained_resolved_species	QIIME/UNITE already had a resolved species-level assignment; BLAST did not overwrite it in species_missing_top1_rescue mode.
3b4804e27a65e63fcb5e309dd023eb58	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Phanerochaetaceae	Phlebiopsis	Phlebiopsis_g	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Polyporales; f__Phanerochaetaceae; g__Phlebiopsis; s__Phlebiopsis_g	qiime_retained_no_blast_species	No BLAST species-level top hit was available.
69d7a7d7c05039ce3b5be70ffacc089f	Fungi	Ascomycota	Sordariomycetes	Xylariales	Graphostromataceae	Biscogniauxia	Biscogniauxia_atropunctata	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Xylariales; f__Graphostromataceae; g__Biscogniauxia; s__Biscogniauxia_atropunctata	qiime_retained_no_blast_species	No BLAST species-level top hit was available.
ef7cf9848db5544fe03fb7d411336533	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetales_fam_Incertae_sedis	Candida	Candida_dubliniensis	k__Fungi; p__Ascomycota; c__Saccharomycetes; o__Saccharomycetales; f__Saccharomycetales_fam_Incertae_sedis; g__Candida; s__Candida_dubliniensis	qiime_retained_resolved_species	QIIME/UNITE already had a resolved species-level assignment; BLAST did not overwrite it in species_missing_top1_rescue mode.
2e73001a9be64e290563c8eec53be808	Fungi	Mucoromycota	Mucoromycetes	Mucorales	Mucoraceae	Mucor	Mucor_nidicola	k__Fungi; p__Mucoromycota; c__Mucoromycetes; o__Mucorales; f__Mucoraceae; g__Mucor; s__Mucor_nidicola	qiime_retained_no_blast_species	No BLAST species-level top hit was available.
5c3158d98ae7185c37026511e5dbdb2c	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	Penicillium_sclerotiorum	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Eurotiales; f__Aspergillaceae; g__Penicillium; s__Penicillium_sclerotiorum	qiime_retained_resolved_species	QIIME/UNITE already had a resolved species-level assignment; BLAST did not overwrite it in species_missing_top1_rescue mode.
f9f6a23a053f51e186449e05d98261ce	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Steccherinaceae	Steccherinum	Steccherinum_tenuissimum	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Polyporales; f__Steccherinaceae; g__Steccherinum; s__Steccherinum_tenuissimum	qiime_retained_no_blast_species	No BLAST species-level top hit was available.
dd8e55d527cabd71ce88988dc06eb8aa	Fungi	Basidiomycota	Agaricomycetes	Hymenochaetales	Schizoporaceae	Xylodon	Xylodon_flaviporus	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Hymenochaetales; f__Schizoporaceae; g__Xylodon; s__Xylodon_flaviporus	qiime_retained_no_blast_species	No BLAST species-level top hit was available.
508bc8790f22bd6e6e7d77dbf30759fa	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Cryptococcaceae	Cryptococcus	Cryptococcus_neoformans	k__Fungi; p__Basidiomycota; c__Tremellomycetes; o__Tremellales; f__Cryptococcaceae; g__Cryptococcus; s__Cryptococcus_neoformans	qiime_retained_resolved_species	QIIME/UNITE already had a resolved species-level assignment; BLAST did not overwrite it in species_missing_top1_rescue mode.
2b3947738a14174fa55da284e5156ce1	Fungi	Basidiomycota	Agaricomycetes	Atheliales	Atheliales_o	Atheliales_o	Atheliales_o	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Atheliales; f__Atheliales_o; g__Atheliales_o; s__Atheliales_o	qiime_retained_no_blast_species	No BLAST species-level top hit was available.
8030ebf24e656af8149aa73dc4f958ea	Fungi	Basidiomycota	Agaricomycetes	Russulales	Peniophoraceae	Peniophoraceae_f	Peniophoraceae_f	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Russulales; f__Peniophoraceae; g__Peniophoraceae_f; s__Peniophoraceae_f	qiime_retained_no_blast_species	No BLAST species-level top hit was available.
ab0d77b1519583edbf1bed05b8691759	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Irpicaceae	Ceriporia	Ceriporia_nanlingensis	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Polyporales; f__Irpicaceae; g__Ceriporia; s__Ceriporia_nanlingensis	qiime_retained_no_blast_species	No BLAST species-level top hit was available.
22a3bd58cea56c64d6c04ce292d4536f	Fungi	Basidiomycota	Microbotryomycetes	Sporidiobolales	Sporidiobolaceae	Sporobolomyces	Sporobolomyces_carnicolor	k__Fungi; p__Basidiomycota; c__Microbotryomycetes; o__Sporidiobolales; f__Sporidiobolaceae; g__Sporobolomyces; s__Sporobolomyces_carnicolor	qiime_retained_resolved_species	QIIME/UNITE already had a resolved species-level assignment; BLAST did not overwrite it in species_missing_top1_rescue mode.
22e6624e26f54bfb3113b73634ac85ed	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Polyporaceae	Trametes	Trametes_hirsuta	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Polyporales; f__Polyporaceae; g__Trametes; s__Trametes_hirsuta	qiime_retained_no_blast_species	No BLAST species-level top hit was available.
