run_id	sample_id	Xaxis	DNA_kit	replicate	matrix_type	taxonomy_method	BLAST	Trimm	Paired	Method	Species2	relative_abundance
fig4_q30_PE_cutadapt_unite_blast_top1_rescue	STZ	fig4_q30_PE_cutadapt_unite_blast_top1_rescue_STZ	Zymo	NA	stool	UNITE+BLAST	BLAST	Cutadapt	PE	Cutadapt_PE	Fungi_k	0.07547297952847579
fig4_q30_PE_cutadapt_unite_blast_top1_rescue	STZ	fig4_q30_PE_cutadapt_unite_blast_top1_rescue_STZ	Zymo	NA	stool	UNITE+BLAST	BLAST	Cutadapt	PE	Cutadapt_PE	Cutaneotrichosporon_debeurmannianum	0.10709226739109343
fig4_q30_PE_cutadapt_unite_blast_top1_rescue	STZ	fig4_q30_PE_cutadapt_unite_blast_top1_rescue_STZ	Zymo	NA	stool	UNITE+BLAST	BLAST	Cutadapt	PE	Cutadapt_PE	Irpex_hacksungii	0
fig4_q30_PE_cutadapt_unite_blast_top1_rescue	STZ	fig4_q30_PE_cutadapt_unite_blast_top1_rescue_STZ	Zymo	NA	stool	UNITE+BLAST	BLAST	Cutadapt	PE	Cutadapt_PE	Peniophoraceae_f	0
fig4_q30_PE_cutadapt_unite_blast_top1_rescue	STZ	fig4_q30_PE_cutadapt_unite_blast_top1_rescue_STZ	Zymo	NA	stool	UNITE+BLAST	BLAST	Cutadapt	PE	Cutadapt_PE	Kazachstania_servazzii	0.050538469001649364
fig4_q30_PE_cutadapt_unite_blast_top1_rescue	STZ	fig4_q30_PE_cutadapt_unite_blast_top1_rescue_STZ	Zymo	NA	stool	UNITE+BLAST	BLAST	Cutadapt	PE	Cutadapt_PE	Debaryomyces_delbrueckii	0.04025419617735519
fig4_q30_PE_cutadapt_unite_blast_top1_rescue	STZ	fig4_q30_PE_cutadapt_unite_blast_top1_rescue_STZ	Zymo	NA	stool	UNITE+BLAST	BLAST	Cutadapt	PE	Cutadapt_PE	Irpex_laceratus	0
fig4_q30_PE_cutadapt_unite_blast_top1_rescue	STZ	fig4_q30_PE_cutadapt_unite_blast_top1_rescue_STZ	Zymo	NA	stool	UNITE+BLAST	BLAST	Cutadapt	PE	Cutadapt_PE	Cladosporium_angustisporum	0
fig4_q30_PE_cutadapt_unite_blast_top1_rescue	STZ	fig4_q30_PE_cutadapt_unite_blast_top1_rescue_STZ	Zymo	NA	stool	UNITE+BLAST	BLAST	Cutadapt	PE	Cutadapt_PE	Saccharomyces_cerevisiae	0.030726690598622295
fig4_q30_PE_cutadapt_unite_blast_top1_rescue	STZ	fig4_q30_PE_cutadapt_unite_blast_top1_rescue_STZ	Zymo	NA	stool	UNITE+BLAST	BLAST	Cutadapt	PE	Cutadapt_PE	Mucor_circinelloides	0.024847191229261666
fig4_q30_PE_cutadapt_unite_blast_top1_rescue	STZ	fig4_q30_PE_cutadapt_unite_blast_top1_rescue_STZ	Zymo	NA	stool	UNITE+BLAST	BLAST	Cutadapt	PE	Cutadapt_PE	Stereaceae_f	0
fig4_q30_PE_cutadapt_unite_blast_top1_rescue	STZ	fig4_q30_PE_cutadapt_unite_blast_top1_rescue_STZ	Zymo	NA	stool	UNITE+BLAST	BLAST	Cutadapt	PE	Cutadapt_PE	Penicillium_patris-mei	0
fig4_q30_PE_cutadapt_unite_blast_top1_rescue	STZ	fig4_q30_PE_cutadapt_unite_blast_top1_rescue_STZ	Zymo	NA	stool	UNITE+BLAST	BLAST	Cutadapt	PE	Cutadapt_PE	Bjerkandera_adusta	0
fig4_q30_PE_cutadapt_unite_blast_top1_rescue	STZ	fig4_q30_PE_cutadapt_unite_blast_top1_rescue_STZ	Zymo	NA	stool	UNITE+BLAST	BLAST	Cutadapt	PE	Cutadapt_PE	Schizophyllum_commune	0
fig4_q30_PE_cutadapt_unite_blast_top1_rescue	STZ	fig4_q30_PE_cutadapt_unite_blast_top1_rescue_STZ	Zymo	NA	stool	UNITE+BLAST	BLAST	Cutadapt	PE	Cutadapt_PE	Bullera_alba	0
fig4_q30_PE_cutadapt_unite_blast_top1_rescue	STZ	fig4_q30_PE_cutadapt_unite_blast_top1_rescue_STZ	Zymo	NA	stool	UNITE+BLAST	BLAST	Cutadapt	PE	Cutadapt_PE	Tilletiopsis_washingtonensis	0.017900456000776173
fig4_q30_PE_cutadapt_unite_blast_top1_rescue	STZ	fig4_q30_PE_cutadapt_unite_blast_top1_rescue_STZ	Zymo	NA	stool	UNITE+BLAST	BLAST	Cutadapt	PE	Cutadapt_PE	Candolleomyces_subminutisporus	0
fig4_q30_PE_cutadapt_unite_blast_top1_rescue	STZ	fig4_q30_PE_cutadapt_unite_blast_top1_rescue_STZ	Zymo	NA	stool	UNITE+BLAST	BLAST	Cutadapt	PE	Cutadapt_PE	Aspergillus_ruber	0
fig4_q30_PE_cutadapt_unite_blast_top1_rescue	STZ	fig4_q30_PE_cutadapt_unite_blast_top1_rescue_STZ	Zymo	NA	stool	UNITE+BLAST	BLAST	Cutadapt	PE	Cutadapt_PE	Rhizoplaca_novomexicana	0.001581449500339575
fig4_q30_PE_cutadapt_unite_blast_top1_rescue	STZ	fig4_q30_PE_cutadapt_unite_blast_top1_rescue_STZ	Zymo	NA	stool	UNITE+BLAST	BLAST	Cutadapt	PE	Cutadapt_PE	Other	0.0769185990103813
fig4_q30_PE_itsxpress_unite_blast_top1_rescue	STD	fig4_q30_PE_itsxpress_unite_blast_top1_rescue_STD	DNeasy	NA	stool	UNITE	No_BLAST	ITSxpress	PE	ITSx_PE	Ascomycota_p	0.006630470549522869
fig4_q30_PE_itsxpress_unite_blast_top1_rescue	STD	fig4_q30_PE_itsxpress_unite_blast_top1_rescue_STD	DNeasy	NA	stool	UNITE	No_BLAST	ITSxpress	PE	ITSx_PE	Fungi_k	0.0372490950970714
fig4_q30_PE_itsxpress_unite_blast_top1_rescue	STD	fig4_q30_PE_itsxpress_unite_blast_top1_rescue_STD	DNeasy	NA	stool	UNITE	No_BLAST	ITSxpress	PE	ITSx_PE	Cutaneotrichosporon_debeurmannianum	0
fig4_q30_PE_itsxpress_unite_blast_top1_rescue	STD	fig4_q30_PE_itsxpress_unite_blast_top1_rescue_STD	DNeasy	NA	stool	UNITE	No_BLAST	ITSxpress	PE	ITSx_PE	Irpex_hacksungii	0.06688055281342548
fig4_q30_PE_itsxpress_unite_blast_top1_rescue	STD	fig4_q30_PE_itsxpress_unite_blast_top1_rescue_STD	DNeasy	NA	stool	UNITE	No_BLAST	ITSxpress	PE	ITSx_PE	Peniophoraceae_f	0.09911154985192498
fig4_q30_PE_itsxpress_unite_blast_top1_rescue	STD	fig4_q30_PE_itsxpress_unite_blast_top1_rescue_STD	DNeasy	NA	stool	UNITE	No_BLAST	ITSxpress	PE	ITSx_PE	Kazachstania_servazzii	0.0026982560052648897
fig4_q30_PE_itsxpress_unite_blast_top1_rescue	STD	fig4_q30_PE_itsxpress_unite_blast_top1_rescue_STD	DNeasy	NA	stool	UNITE	No_BLAST	ITSxpress	PE	ITSx_PE	Debaryomyces_delbrueckii	0
fig4_q30_PE_itsxpress_unite_blast_top1_rescue	STD	fig4_q30_PE_itsxpress_unite_blast_top1_rescue_STD	DNeasy	NA	stool	UNITE	No_BLAST	ITSxpress	PE	ITSx_PE	Irpex_laceratus	0.03144126357354393
fig4_q30_PE_itsxpress_unite_blast_top1_rescue	STD	fig4_q30_PE_itsxpress_unite_blast_top1_rescue_STD	DNeasy	NA	stool	UNITE	No_BLAST	ITSxpress	PE	ITSx_PE	Cladosporium_angustisporum	0
fig4_q30_PE_itsxpress_unite_blast_top1_rescue	STD	fig4_q30_PE_itsxpress_unite_blast_top1_rescue_STD	DNeasy	NA	stool	UNITE	No_BLAST	ITSxpress	PE	ITSx_PE	Saccharomyces_cerevisiae	0
fig4_q30_PE_itsxpress_unite_blast_top1_rescue	STD	fig4_q30_PE_itsxpress_unite_blast_top1_rescue_STD	DNeasy	NA	stool	UNITE	No_BLAST	ITSxpress	PE	ITSx_PE	Mucor_circinelloides	0.008604804211911813
fig4_q30_PE_itsxpress_unite_blast_top1_rescue	STD	fig4_q30_PE_itsxpress_unite_blast_top1_rescue_STD	DNeasy	NA	stool	UNITE	No_BLAST	ITSxpress	PE	ITSx_PE	Stereaceae_f	0.039897992760776574
fig4_q30_PE_itsxpress_unite_blast_top1_rescue	STD	fig4_q30_PE_itsxpress_unite_blast_top1_rescue_STD	DNeasy	NA	stool	UNITE	No_BLAST	ITSxpress	PE	ITSx_PE	Penicillium_patris-mei	0.006992431720960843
fig4_q30_PE_itsxpress_unite_blast_top1_rescue	STD	fig4_q30_PE_itsxpress_unite_blast_top1_rescue_STD	DNeasy	NA	stool	UNITE	No_BLAST	ITSxpress	PE	ITSx_PE	Bjerkandera_adusta	0.03583415597235933
fig4_q30_PE_itsxpress_unite_blast_top1_rescue	STD	fig4_q30_PE_itsxpress_unite_blast_top1_rescue_STD	DNeasy	NA	stool	UNITE	No_BLAST	ITSxpress	PE	ITSx_PE	Schizophyllum_commune	0.026390259953932214
fig4_q30_PE_itsxpress_unite_blast_top1_rescue	STD	fig4_q30_PE_itsxpress_unite_blast_top1_rescue_STD	DNeasy	NA	stool	UNITE	No_BLAST	ITSxpress	PE	ITSx_PE	Bullera_alba	0.04468575189206976
fig4_q30_PE_itsxpress_unite_blast_top1_rescue	STD	fig4_q30_PE_itsxpress_unite_blast_top1_rescue_STD	DNeasy	NA	stool	UNITE	No_BLAST	ITSxpress	PE	ITSx_PE	Tilletiopsis_washingtonensis	0
fig4_q30_PE_itsxpress_unite_blast_top1_rescue	STD	fig4_q30_PE_itsxpress_unite_blast_top1_rescue_STD	DNeasy	NA	stool	UNITE	No_BLAST	ITSxpress	PE	ITSx_PE	Candolleomyces_subminutisporus	0
fig4_q30_PE_itsxpress_unite_blast_top1_rescue	STD	fig4_q30_PE_itsxpress_unite_blast_top1_rescue_STD	DNeasy	NA	stool	UNITE	No_BLAST	ITSxpress	PE	ITSx_PE	Aspergillus_ruber	0
fig4_q30_PE_itsxpress_unite_blast_top1_rescue	STD	fig4_q30_PE_itsxpress_unite_blast_top1_rescue_STD	DNeasy	NA	stool	UNITE	No_BLAST	ITSxpress	PE	ITSx_PE	Rhizoplaca_novomexicana	0
fig4_q30_PE_itsxpress_unite_blast_top1_rescue	STD	fig4_q30_PE_itsxpress_unite_blast_top1_rescue_STD	DNeasy	NA	stool	UNITE	No_BLAST	ITSxpress	PE	ITSx_PE	Other	0.5935834155972359
fig4_q30_PE_itsxpress_unite_blast_top1_rescue	STD	fig4_q30_PE_itsxpress_unite_blast_top1_rescue_STD	DNeasy	NA	stool	UNITE+BLAST	BLAST	ITSxpress	PE	ITSx_PE	Ascomycota_p	0
fig4_q30_PE_itsxpress_unite_blast_top1_rescue	STD	fig4_q30_PE_itsxpress_unite_blast_top1_rescue_STD	DNeasy	NA	stool	UNITE+BLAST	BLAST	ITSxpress	PE	ITSx_PE	Fungi_k	0.0372490950970714
fig4_q30_PE_itsxpress_unite_blast_top1_rescue	STD	fig4_q30_PE_itsxpress_unite_blast_top1_rescue_STD	DNeasy	NA	stool	UNITE+BLAST	BLAST	ITSxpress	PE	ITSx_PE	Cutaneotrichosporon_debeurmannianum	0
fig4_q30_PE_itsxpress_unite_blast_top1_rescue	STD	fig4_q30_PE_itsxpress_unite_blast_top1_rescue_STD	DNeasy	NA	stool	UNITE+BLAST	BLAST	ITSxpress	PE	ITSx_PE	Irpex_hacksungii	0.06688055281342548
fig4_q30_PE_itsxpress_unite_blast_top1_rescue	STD	fig4_q30_PE_itsxpress_unite_blast_top1_rescue_STD	DNeasy	NA	stool	UNITE+BLAST	BLAST	ITSxpress	PE	ITSx_PE	Peniophoraceae_f	0.09911154985192498
fig4_q30_PE_itsxpress_unite_blast_top1_rescue	STD	fig4_q30_PE_itsxpress_unite_blast_top1_rescue_STD	DNeasy	NA	stool	UNITE+BLAST	BLAST	ITSxpress	PE	ITSx_PE	Kazachstania_servazzii	0.0026982560052648897
fig4_q30_PE_itsxpress_unite_blast_top1_rescue	STD	fig4_q30_PE_itsxpress_unite_blast_top1_rescue_STD	DNeasy	NA	stool	UNITE+BLAST	BLAST	ITSxpress	PE	ITSx_PE	Debaryomyces_delbrueckii	0
fig4_q30_PE_itsxpress_unite_blast_top1_rescue	STD	fig4_q30_PE_itsxpress_unite_blast_top1_rescue_STD	DNeasy	NA	stool	UNITE+BLAST	BLAST	ITSxpress	PE	ITSx_PE	Irpex_laceratus	0.03144126357354393
fig4_q30_PE_itsxpress_unite_blast_top1_rescue	STD	fig4_q30_PE_itsxpress_unite_blast_top1_rescue_STD	DNeasy	NA	stool	UNITE+BLAST	BLAST	ITSxpress	PE	ITSx_PE	Cladosporium_angustisporum	0.12540309312273773
fig4_q30_PE_itsxpress_unite_blast_top1_rescue	STD	fig4_q30_PE_itsxpress_unite_blast_top1_rescue_STD	DNeasy	NA	stool	UNITE+BLAST	BLAST	ITSxpress	PE	ITSx_PE	Saccharomyces_cerevisiae	0
fig4_q30_PE_itsxpress_unite_blast_top1_rescue	STD	fig4_q30_PE_itsxpress_unite_blast_top1_rescue_STD	DNeasy	NA	stool	UNITE+BLAST	BLAST	ITSxpress	PE	ITSx_PE	Mucor_circinelloides	0.008604804211911813
fig4_q30_PE_itsxpress_unite_blast_top1_rescue	STD	fig4_q30_PE_itsxpress_unite_blast_top1_rescue_STD	DNeasy	NA	stool	UNITE+BLAST	BLAST	ITSxpress	PE	ITSx_PE	Stereaceae_f	0.039897992760776574
fig4_q30_PE_itsxpress_unite_blast_top1_rescue	STD	fig4_q30_PE_itsxpress_unite_blast_top1_rescue_STD	DNeasy	NA	stool	UNITE+BLAST	BLAST	ITSxpress	PE	ITSx_PE	Penicillium_patris-mei	0.006992431720960843
fig4_q30_PE_itsxpress_unite_blast_top1_rescue	STD	fig4_q30_PE_itsxpress_unite_blast_top1_rescue_STD	DNeasy	NA	stool	UNITE+BLAST	BLAST	ITSxpress	PE	ITSx_PE	Bjerkandera_adusta	0.03583415597235933
fig4_q30_PE_itsxpress_unite_blast_top1_rescue	STD	fig4_q30_PE_itsxpress_unite_blast_top1_rescue_STD	DNeasy	NA	stool	UNITE+BLAST	BLAST	ITSxpress	PE	ITSx_PE	Schizophyllum_commune	0.026390259953932214
fig4_q30_PE_itsxpress_unite_blast_top1_rescue	STD	fig4_q30_PE_itsxpress_unite_blast_top1_rescue_STD	DNeasy	NA	stool	UNITE+BLAST	BLAST	ITSxpress	PE	ITSx_PE	Bullera_alba	0.04468575189206976
fig4_q30_PE_itsxpress_unite_blast_top1_rescue	STD	fig4_q30_PE_itsxpress_unite_blast_top1_rescue_STD	DNeasy	NA	stool	UNITE+BLAST	BLAST	ITSxpress	PE	ITSx_PE	Tilletiopsis_washingtonensis	0
fig4_q30_PE_itsxpress_unite_blast_top1_rescue	STD	fig4_q30_PE_itsxpress_unite_blast_top1_rescue_STD	DNeasy	NA	stool	UNITE+BLAST	BLAST	ITSxpress	PE	ITSx_PE	Candolleomyces_subminutisporus	0
fig4_q30_PE_itsxpress_unite_blast_top1_rescue	STD	fig4_q30_PE_itsxpress_unite_blast_top1_rescue_STD	DNeasy	NA	stool	UNITE+BLAST	BLAST	ITSxpress	PE	ITSx_PE	Aspergillus_ruber	0
fig4_q30_PE_itsxpress_unite_blast_top1_rescue	STD	fig4_q30_PE_itsxpress_unite_blast_top1_rescue_STD	DNeasy	NA	stool	UNITE+BLAST	BLAST	ITSxpress	PE	ITSx_PE	Rhizoplaca_novomexicana	0
fig4_q30_PE_itsxpress_unite_blast_top1_rescue	STD	fig4_q30_PE_itsxpress_unite_blast_top1_rescue_STD	DNeasy	NA	stool	UNITE+BLAST	BLAST	ITSxpress	PE	ITSx_PE	Other	0.47481079302402107
fig4_q30_PE_itsxpress_unite_blast_top1_rescue	STQ	fig4_q30_PE_itsxpress_unite_blast_top1_rescue_STQ	QIAamp	NA	stool	UNITE	No_BLAST	ITSxpress	PE	ITSx_PE	Ascomycota_p	0.04024173081507032
fig4_q30_PE_itsxpress_unite_blast_top1_rescue	STQ	fig4_q30_PE_itsxpress_unite_blast_top1_rescue_STQ	QIAamp	NA	stool	UNITE	No_BLAST	ITSxpress	PE	ITSx_PE	Fungi_k	0.03642788036848526
fig4_q30_PE_itsxpress_unite_blast_top1_rescue	STQ	fig4_q30_PE_itsxpress_unite_blast_top1_rescue_STQ	QIAamp	NA	stool	UNITE	No_BLAST	ITSxpress	PE	ITSx_PE	Cutaneotrichosporon_debeurmannianum	0
fig4_q30_PE_itsxpress_unite_blast_top1_rescue	STQ	fig4_q30_PE_itsxpress_unite_blast_top1_rescue_STQ	QIAamp	NA	stool	UNITE	No_BLAST	ITSxpress	PE	ITSx_PE	Irpex_hacksungii	0.14001878882205304
fig4_q30_PE_itsxpress_unite_blast_top1_rescue	STQ	fig4_q30_PE_itsxpress_unite_blast_top1_rescue_STQ	QIAamp	NA	stool	UNITE	No_BLAST	ITSxpress	PE	ITSx_PE	Peniophoraceae_f	0.0552447454395042
fig4_q30_PE_itsxpress_unite_blast_top1_rescue	STQ	fig4_q30_PE_itsxpress_unite_blast_top1_rescue_STQ	QIAamp	NA	stool	UNITE	No_BLAST	ITSxpress	PE	ITSx_PE	Kazachstania_servazzii	0.017765251896409092
fig4_q30_PE_itsxpress_unite_blast_top1_rescue	STQ	fig4_q30_PE_itsxpress_unite_blast_top1_rescue_STQ	QIAamp	NA	stool	UNITE	No_BLAST	ITSxpress	PE	ITSx_PE	Debaryomyces_delbrueckii	0.017232434554606768
fig4_q30_PE_itsxpress_unite_blast_top1_rescue	STQ	fig4_q30_PE_itsxpress_unite_blast_top1_rescue_STQ	QIAamp	NA	stool	UNITE	No_BLAST	ITSxpress	PE	ITSx_PE	Irpex_laceratus	0
fig4_q30_PE_itsxpress_unite_blast_top1_rescue	STQ	fig4_q30_PE_itsxpress_unite_blast_top1_rescue_STQ	QIAamp	NA	stool	UNITE	No_BLAST	ITSxpress	PE	ITSx_PE	Cladosporium_angustisporum	0
fig4_q30_PE_itsxpress_unite_blast_top1_rescue	STQ	fig4_q30_PE_itsxpress_unite_blast_top1_rescue_STQ	QIAamp	NA	stool	UNITE	No_BLAST	ITSxpress	PE	ITSx_PE	Saccharomyces_cerevisiae	0
fig4_q30_PE_itsxpress_unite_blast_top1_rescue	STQ	fig4_q30_PE_itsxpress_unite_blast_top1_rescue_STQ	QIAamp	NA	stool	UNITE	No_BLAST	ITSxpress	PE	ITSx_PE	Mucor_circinelloides	0.0023836565291156632
fig4_q30_PE_itsxpress_unite_blast_top1_rescue	STQ	fig4_q30_PE_itsxpress_unite_blast_top1_rescue_STQ	QIAamp	NA	stool	UNITE	No_BLAST	ITSxpress	PE	ITSx_PE	Stereaceae_f	0.015325509331314236
fig4_q30_PE_itsxpress_unite_blast_top1_rescue	STQ	fig4_q30_PE_itsxpress_unite_blast_top1_rescue_STQ	QIAamp	NA	stool	UNITE	No_BLAST	ITSxpress	PE	ITSx_PE	Penicillium_patris-mei	0.013376519581037312
fig4_q30_PE_itsxpress_unite_blast_top1_rescue	STQ	fig4_q30_PE_itsxpress_unite_blast_top1_rescue_STQ	QIAamp	NA	stool	UNITE	No_BLAST	ITSxpress	PE	ITSx_PE	Bjerkandera_adusta	0.010796561925994475
fig4_q30_PE_itsxpress_unite_blast_top1_rescue	STQ	fig4_q30_PE_itsxpress_unite_blast_top1_rescue_STQ	QIAamp	NA	stool	UNITE	No_BLAST	ITSxpress	PE	ITSx_PE	Schizophyllum_commune	0.01891501563398253
fig4_q30_PE_itsxpress_unite_blast_top1_rescue	STQ	fig4_q30_PE_itsxpress_unite_blast_top1_rescue_STQ	QIAamp	NA	stool	UNITE	No_BLAST	ITSxpress	PE	ITSx_PE	Bullera_alba	0
fig4_q30_PE_itsxpress_unite_blast_top1_rescue	STQ	fig4_q30_PE_itsxpress_unite_blast_top1_rescue_STQ	QIAamp	NA	stool	UNITE	No_BLAST	ITSxpress	PE	ITSx_PE	Tilletiopsis_washingtonensis	0
fig4_q30_PE_itsxpress_unite_blast_top1_rescue	STQ	fig4_q30_PE_itsxpress_unite_blast_top1_rescue_STQ	QIAamp	NA	stool	UNITE	No_BLAST	ITSxpress	PE	ITSx_PE	Candolleomyces_subminutisporus	0.038012310884897434
fig4_q30_PE_itsxpress_unite_blast_top1_rescue	STQ	fig4_q30_PE_itsxpress_unite_blast_top1_rescue_STQ	QIAamp	NA	stool	UNITE	No_BLAST	ITSxpress	PE	ITSx_PE	Aspergillus_ruber	0.043606892973821844
fig4_q30_PE_itsxpress_unite_blast_top1_rescue	STQ	fig4_q30_PE_itsxpress_unite_blast_top1_rescue_STQ	QIAamp	NA	stool	UNITE	No_BLAST	ITSxpress	PE	ITSx_PE	Rhizoplaca_novomexicana	0
fig4_q30_PE_itsxpress_unite_blast_top1_rescue	STQ	fig4_q30_PE_itsxpress_unite_blast_top1_rescue_STQ	QIAamp	NA	stool	UNITE	No_BLAST	ITSxpress	PE	ITSx_PE	Other	0.5506527012437078
fig4_q30_PE_itsxpress_unite_blast_top1_rescue	STQ	fig4_q30_PE_itsxpress_unite_blast_top1_rescue_STQ	QIAamp	NA	stool	UNITE+BLAST	BLAST	ITSxpress	PE	ITSx_PE	Ascomycota_p	0
fig4_q30_PE_itsxpress_unite_blast_top1_rescue	STQ	fig4_q30_PE_itsxpress_unite_blast_top1_rescue_STQ	QIAamp	NA	stool	UNITE+BLAST	BLAST	ITSxpress	PE	ITSx_PE	Fungi_k	0.03642788036848526
fig4_q30_PE_itsxpress_unite_blast_top1_rescue	STQ	fig4_q30_PE_itsxpress_unite_blast_top1_rescue_STQ	QIAamp	NA	stool	UNITE+BLAST	BLAST	ITSxpress	PE	ITSx_PE	Cutaneotrichosporon_debeurmannianum	0
fig4_q30_PE_itsxpress_unite_blast_top1_rescue	STQ	fig4_q30_PE_itsxpress_unite_blast_top1_rescue_STQ	QIAamp	NA	stool	UNITE+BLAST	BLAST	ITSxpress	PE	ITSx_PE	Irpex_hacksungii	0.14001878882205304
fig4_q30_PE_itsxpress_unite_blast_top1_rescue	STQ	fig4_q30_PE_itsxpress_unite_blast_top1_rescue_STQ	QIAamp	NA	stool	UNITE+BLAST	BLAST	ITSxpress	PE	ITSx_PE	Peniophoraceae_f	0.0552447454395042
fig4_q30_PE_itsxpress_unite_blast_top1_rescue	STQ	fig4_q30_PE_itsxpress_unite_blast_top1_rescue_STQ	QIAamp	NA	stool	UNITE+BLAST	BLAST	ITSxpress	PE	ITSx_PE	Kazachstania_servazzii	0.017765251896409092
fig4_q30_PE_itsxpress_unite_blast_top1_rescue	STQ	fig4_q30_PE_itsxpress_unite_blast_top1_rescue_STQ	QIAamp	NA	stool	UNITE+BLAST	BLAST	ITSxpress	PE	ITSx_PE	Debaryomyces_delbrueckii	0.017232434554606768
fig4_q30_PE_itsxpress_unite_blast_top1_rescue	STQ	fig4_q30_PE_itsxpress_unite_blast_top1_rescue_STQ	QIAamp	NA	stool	UNITE+BLAST	BLAST	ITSxpress	PE	ITSx_PE	Irpex_laceratus	0
fig4_q30_PE_itsxpress_unite_blast_top1_rescue	STQ	fig4_q30_PE_itsxpress_unite_blast_top1_rescue_STQ	QIAamp	NA	stool	UNITE+BLAST	BLAST	ITSxpress	PE	ITSx_PE	Cladosporium_angustisporum	0.07201447019728263
fig4_q30_PE_itsxpress_unite_blast_top1_rescue	STQ	fig4_q30_PE_itsxpress_unite_blast_top1_rescue_STQ	QIAamp	NA	stool	UNITE+BLAST	BLAST	ITSxpress	PE	ITSx_PE	Saccharomyces_cerevisiae	0
fig4_q30_PE_itsxpress_unite_blast_top1_rescue	STQ	fig4_q30_PE_itsxpress_unite_blast_top1_rescue_STQ	QIAamp	NA	stool	UNITE+BLAST	BLAST	ITSxpress	PE	ITSx_PE	Mucor_circinelloides	0.0023836565291156632
fig4_q30_PE_itsxpress_unite_blast_top1_rescue	STQ	fig4_q30_PE_itsxpress_unite_blast_top1_rescue_STQ	QIAamp	NA	stool	UNITE+BLAST	BLAST	ITSxpress	PE	ITSx_PE	Stereaceae_f	0.015325509331314236
fig4_q30_PE_itsxpress_unite_blast_top1_rescue	STQ	fig4_q30_PE_itsxpress_unite_blast_top1_rescue_STQ	QIAamp	NA	stool	UNITE+BLAST	BLAST	ITSxpress	PE	ITSx_PE	Penicillium_patris-mei	0.013376519581037312
fig4_q30_PE_itsxpress_unite_blast_top1_rescue	STQ	fig4_q30_PE_itsxpress_unite_blast_top1_rescue_STQ	QIAamp	NA	stool	UNITE+BLAST	BLAST	ITSxpress	PE	ITSx_PE	Bjerkandera_adusta	0.010796561925994475
fig4_q30_PE_itsxpress_unite_blast_top1_rescue	STQ	fig4_q30_PE_itsxpress_unite_blast_top1_rescue_STQ	QIAamp	NA	stool	UNITE+BLAST	BLAST	ITSxpress	PE	ITSx_PE	Schizophyllum_commune	0.01891501563398253
fig4_q30_PE_itsxpress_unite_blast_top1_rescue	STQ	fig4_q30_PE_itsxpress_unite_blast_top1_rescue_STQ	QIAamp	NA	stool	UNITE+BLAST	BLAST	ITSxpress	PE	ITSx_PE	Bullera_alba	0
fig4_q30_PE_itsxpress_unite_blast_top1_rescue	STQ	fig4_q30_PE_itsxpress_unite_blast_top1_rescue_STQ	QIAamp	NA	stool	UNITE+BLAST	BLAST	ITSxpress	PE	ITSx_PE	Tilletiopsis_washingtonensis	0
fig4_q30_PE_itsxpress_unite_blast_top1_rescue	STQ	fig4_q30_PE_itsxpress_unite_blast_top1_rescue_STQ	QIAamp	NA	stool	UNITE+BLAST	BLAST	ITSxpress	PE	ITSx_PE	Candolleomyces_subminutisporus	0.038012310884897434
fig4_q30_PE_itsxpress_unite_blast_top1_rescue	STQ	fig4_q30_PE_itsxpress_unite_blast_top1_rescue_STQ	QIAamp	NA	stool	UNITE+BLAST	BLAST	ITSxpress	PE	ITSx_PE	Aspergillus_ruber	0.043606892973821844
fig4_q30_PE_itsxpress_unite_blast_top1_rescue	STQ	fig4_q30_PE_itsxpress_unite_blast_top1_rescue_STQ	QIAamp	NA	stool	UNITE+BLAST	BLAST	ITSxpress	PE	ITSx_PE	Rhizoplaca_novomexicana	0
fig4_q30_PE_itsxpress_unite_blast_top1_rescue	STQ	fig4_q30_PE_itsxpress_unite_blast_top1_rescue_STQ	QIAamp	NA	stool	UNITE+BLAST	BLAST	ITSxpress	PE	ITSx_PE	Other	0.5188799618614955
fig4_q30_PE_itsxpress_unite_blast_top1_rescue	STZ	fig4_q30_PE_itsxpress_unite_blast_top1_rescue_STZ	Zymo	NA	stool	UNITE	No_BLAST	ITSxpress	PE	ITSx_PE	Ascomycota_p	0.03643983338870008
fig4_q30_PE_itsxpress_unite_blast_top1_rescue	STZ	fig4_q30_PE_itsxpress_unite_blast_top1_rescue_STZ	Zymo	NA	stool	UNITE	No_BLAST	ITSxpress	PE	ITSx_PE	Fungi_k	0
fig4_q30_PE_itsxpress_unite_blast_top1_rescue	STZ	fig4_q30_PE_itsxpress_unite_blast_top1_rescue_STZ	Zymo	NA	stool	UNITE	No_BLAST	ITSxpress	PE	ITSx_PE	Cutaneotrichosporon_debeurmannianum	0.2819870697365395
fig4_q30_PE_itsxpress_unite_blast_top1_rescue	STZ	fig4_q30_PE_itsxpress_unite_blast_top1_rescue_STZ	Zymo	NA	stool	UNITE	No_BLAST	ITSxpress	PE	ITSx_PE	Irpex_hacksungii	0
fig4_q30_PE_itsxpress_unite_blast_top1_rescue	STZ	fig4_q30_PE_itsxpress_unite_blast_top1_rescue_STZ	Zymo	NA	stool	UNITE	No_BLAST	ITSxpress	PE	ITSx_PE	Peniophoraceae_f	0
