feature_id	taxonomy_method	Genus	Species	taxon_string	run_id	preprocess_method	read_strategy	Paired	Trimm
2d5f90f732790862f85983cf328a51bf	UNITE	Peniophoraceae_f	Peniophoraceae_f	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Russulales; f__Peniophoraceae; g__Peniophoraceae_f; s__Peniophoraceae_f	fig4_q30_PE_itsxpress_unite_blast_top1_rescue	ITSxpress	PE	PE	ITSxpress
3f1585818ee2ca5d837a80074f225019	UNITE	Ceriporia	Ceriporia_nanlingensis	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Polyporales; f__Irpicaceae; g__Ceriporia; s__Ceriporia_nanlingensis	fig4_q30_PE_itsxpress_unite_blast_top1_rescue	ITSxpress	PE	PE	ITSxpress
dde3d9f44829488859e6425ff6f8dcd5	UNITE	Sporobolomyces	Sporobolomyces_carnicolor	k__Fungi; p__Basidiomycota; c__Microbotryomycetes; o__Sporidiobolales; f__Sporidiobolaceae; g__Sporobolomyces; s__Sporobolomyces_carnicolor	fig4_q30_PE_itsxpress_unite_blast_top1_rescue	ITSxpress	PE	PE	ITSxpress
6f1091e7efe7bc87c06bbea6642f1003	UNITE	Trametes	Trametes_hirsuta	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Polyporales; f__Polyporaceae; g__Trametes; s__Trametes_hirsuta	fig4_q30_PE_itsxpress_unite_blast_top1_rescue	ITSxpress	PE	PE	ITSxpress
2502cb3a6108ac2eaa7d36cba4a08694	UNITE	Sarocladium	Sarocladium_zeae	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__Sarocladiaceae; g__Sarocladium; s__Sarocladium_zeae	fig4_q30_PE_itsxpress_unite_blast_top1_rescue	ITSxpress	PE	PE	ITSxpress
86033a0f68bf17feb67d641dd08a5e3b	UNITE	Fuscoporia	Fuscoporia_karsteniana	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Hymenochaetales; f__Hymenochaetaceae; g__Fuscoporia; s__Fuscoporia_karsteniana	fig4_q30_PE_itsxpress_unite_blast_top1_rescue	ITSxpress	PE	PE	ITSxpress
f8d2f35ec8aba3368cfa9bdc9dc84831	UNITE	Irpex	Irpex_hacksungii	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Polyporales; f__Irpicaceae; g__Irpex; s__Irpex_hacksungii	fig4_q30_PE_itsxpress_unite_blast_top1_rescue	ITSxpress	PE	PE	ITSxpress
44a05b01f5f5bea58a5e3a13e14d59fc	UNITE	Penicillium	Penicillium_citrinum	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Eurotiales; f__Aspergillaceae; g__Penicillium; s__Penicillium_citrinum	fig4_q30_PE_itsxpress_unite_blast_top1_rescue	ITSxpress	PE	PE	ITSxpress
8b51ec7a91f7832c1606fd6ce117a808	UNITE	Coprinopsis	Unclassified	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Agaricales; f__Psathyrellaceae; g__Coprinopsis; s__Coprinopsis_g	fig4_q30_PE_itsxpress_unite_blast_top1_rescue	ITSxpress	PE	PE	ITSxpress
98668f2433cc3fdfcf3c34e11d1ba521	UNITE	Helotiales_o	Helotiales_o	k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; f__Helotiales_o; g__Helotiales_o; s__Helotiales_o	fig4_q30_PE_itsxpress_unite_blast_top1_rescue	ITSxpress	PE	PE	ITSxpress
91ed5a72b201f13a385a89abeee5e191	UNITE	Talaromyces	Unclassified	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Eurotiales; f__Trichocomaceae; g__Talaromyces; s__Talaromyces_g	fig4_q30_PE_itsxpress_unite_blast_top1_rescue	ITSxpress	PE	PE	ITSxpress
70b3cf507c15b1c220effff995cdd1ca	UNITE	Udeniomyces	Udeniomyces_pyricola	k__Fungi; p__Basidiomycota; c__Tremellomycetes; o__Cystofilobasidiales; f__Mrakiaceae; g__Udeniomyces; s__Udeniomyces_pyricola	fig4_q30_PE_itsxpress_unite_blast_top1_rescue	ITSxpress	PE	PE	ITSxpress
54f44042aa65835826eb2207758c96d9	UNITE	Penicillium	Penicillium_sumatraense	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Eurotiales; f__Aspergillaceae; g__Penicillium; s__Penicillium_sumatraense	fig4_q30_PE_itsxpress_unite_blast_top1_rescue	ITSxpress	PE	PE	ITSxpress
b4d73ceb6dbaecaf84dd2dcf34566fbc	UNITE	Ceriporia	Ceriporia_nanlingensis	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Polyporales; f__Irpicaceae; g__Ceriporia; s__Ceriporia_nanlingensis	fig4_q30_PE_itsxpress_unite_blast_top1_rescue	ITSxpress	PE	PE	ITSxpress
0ba4b040a2a556ef91e5ec66381abfaf	UNITE	Peniophoraceae_f	Peniophoraceae_f	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Russulales; f__Peniophoraceae; g__Peniophoraceae_f; s__Peniophoraceae_f	fig4_q30_PE_itsxpress_unite_blast_top1_rescue	ITSxpress	PE	PE	ITSxpress
492e37f87b8dabd8e27df1474005bc0d	UNITE	Suillus	Suillus_viscidus	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Boletales; f__Suillaceae; g__Suillus; s__Suillus_viscidus	fig4_q30_PE_itsxpress_unite_blast_top1_rescue	ITSxpress	PE	PE	ITSxpress
90a30f03ca37989d3320d5abf225636d	UNITE	Aureobasidium	Aureobasidium_pullulans	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Dothideales; f__Saccotheciaceae; g__Aureobasidium; s__Aureobasidium_pullulans	fig4_q30_PE_itsxpress_unite_blast_top1_rescue	ITSxpress	PE	PE	ITSxpress
