run_id	sample_id	DNA_kit	replicate	matrix_type	pipeline	preprocess_method	read_strategy	taxonomy_method	BLAST	Paired	Trimm	taxonomic_rank	TP	FP	FN	precision	recall	F1	false_discovery_rate	Bray_Curtis	R2	detection_threshold	Method
fig4_q30_PE_itsxpress_unite_blast_top1_rescue	3Z	Zymo	3	mock_only	ITSdetector	ITSxpress	PE	UNITE+RefSeq BLAST	NA	PE	ITSxpress	Species	9	3	1	0.75	0.9	0.8181818181818182	0.25	0.5146608667633316	0.28624980910349346	count_gt_0	ITSx_PE
fig4_q30_PE_itsxpress_unite_blast_top1_rescue	4D	DNeasy	4	mock_only	ITSdetector	ITSxpress	PE	UNITE	No_BLAST	PE	ITSxpress	Species	5	5	5	0.5	0.5	0.5	0.5	0.6061296534017973	0.20330402732155964	count_gt_0	ITSx_PE
fig4_q30_PE_itsxpress_unite_blast_top1_rescue	4D	DNeasy	4	mock_only	ITSdetector	ITSxpress	PE	UNITE+RefSeq BLAST	NA	PE	ITSxpress	Species	8	3	2	0.7272727272727273	0.8	0.761904761904762	0.2727272727272727	0.5039901583226358	0.2990861030292497	count_gt_0	ITSx_PE
fig4_q30_PE_itsxpress_unite_blast_top1_rescue	4Q	QIAamp	4	mock_only	ITSdetector	ITSxpress	PE	UNITE	No_BLAST	PE	ITSxpress	Species	5	5	5	0.5	0.5	0.5	0.5	0.6226308965995978	0.17621241772993865	count_gt_0	ITSx_PE
fig4_q30_PE_itsxpress_unite_blast_top1_rescue	4Q	QIAamp	4	mock_only	ITSdetector	ITSxpress	PE	UNITE+RefSeq BLAST	NA	PE	ITSxpress	Species	8	3	2	0.7272727272727273	0.8	0.761904761904762	0.2727272727272727	0.5203033922355272	0.2740208061278837	count_gt_0	ITSx_PE
fig4_q30_PE_itsxpress_unite_blast_top1_rescue	4Z	Zymo	4	mock_only	ITSdetector	ITSxpress	PE	UNITE	No_BLAST	PE	ITSxpress	Species	6	5	4	0.5454545454545454	0.6	0.5714285714285713	0.45454545454545453	0.6217781753746106	0.18202339844492857	count_gt_0	ITSx_PE
fig4_q30_PE_itsxpress_unite_blast_top1_rescue	4Z	Zymo	4	mock_only	ITSdetector	ITSxpress	PE	UNITE+RefSeq BLAST	NA	PE	ITSxpress	Species	9	2	1	0.8181818181818182	0.9	0.8571428571428572	0.18181818181818182	0.5196363135892098	0.27277084597825396	count_gt_0	ITSx_PE
fig4_q30_SE_cutadapt_unite_blast_top1_rescue	1D	DNeasy	1	mock_only	ITSdetector	Cutadapt	SE	UNITE	No_BLAST	SE	Cutadapt	Species	5	5	5	0.5	0.5	0.5	0.5	0.6049908689521254	0.18829509480209786	count_gt_0	Cutadapt_SE
fig4_q30_SE_cutadapt_unite_blast_top1_rescue	1D	DNeasy	1	mock_only	ITSdetector	Cutadapt	SE	UNITE+RefSeq BLAST	NA	SE	Cutadapt	Species	8	7	2	0.5333333333333333	0.8	0.64	0.4666666666666667	0.5028872604544717	0.2876057449105129	count_gt_0	Cutadapt_SE
fig4_q30_SE_cutadapt_unite_blast_top1_rescue	1Q	QIAamp	1	mock_only	ITSdetector	Cutadapt	SE	UNITE	No_BLAST	SE	Cutadapt	Species	5	6	5	0.45454545454545453	0.5	0.47619047619047616	0.5454545454545454	0.6257426849168087	0.19345899951043172	count_gt_0	Cutadapt_SE
fig4_q30_SE_cutadapt_unite_blast_top1_rescue	1Q	QIAamp	1	mock_only	ITSdetector	Cutadapt	SE	UNITE+RefSeq BLAST	NA	SE	Cutadapt	Species	8	9	2	0.47058823529411764	0.8	0.5925925925925927	0.5294117647058824	0.5238873696994986	0.28872917395412606	count_gt_0	Cutadapt_SE
fig4_q30_SE_cutadapt_unite_blast_top1_rescue	1Z	Zymo	1	mock_only	ITSdetector	Cutadapt	SE	UNITE	No_BLAST	SE	Cutadapt	Species	6	5	4	0.5454545454545454	0.6	0.5714285714285713	0.45454545454545453	0.6333425417417151	0.15491576714552002	count_gt_0	Cutadapt_SE
fig4_q30_SE_cutadapt_unite_blast_top1_rescue	1Z	Zymo	1	mock_only	ITSdetector	Cutadapt	SE	UNITE+RefSeq BLAST	NA	SE	Cutadapt	Species	9	6	1	0.6	0.9	0.7200000000000001	0.4	0.5316187276926307	0.24522288309874546	count_gt_0	Cutadapt_SE
fig4_q30_SE_cutadapt_unite_blast_top1_rescue	2D	DNeasy	2	mock_only	ITSdetector	Cutadapt	SE	UNITE	No_BLAST	SE	Cutadapt	Species	5	7	5	0.4166666666666667	0.5	0.45454545454545453	0.5833333333333334	0.6053172526263889	0.19777418158210716	count_gt_0	Cutadapt_SE
fig4_q30_SE_cutadapt_unite_blast_top1_rescue	2D	DNeasy	2	mock_only	ITSdetector	Cutadapt	SE	UNITE+RefSeq BLAST	NA	SE	Cutadapt	Species	8	8	2	0.5	0.8	0.6153846153846154	0.5	0.5036769446656806	0.2792136777517314	count_gt_0	Cutadapt_SE
fig4_q30_SE_cutadapt_unite_blast_top1_rescue	2Q	QIAamp	2	mock_only	ITSdetector	Cutadapt	SE	UNITE	No_BLAST	SE	Cutadapt	Species	6	5	4	0.5454545454545454	0.6	0.5714285714285713	0.45454545454545453	0.6199047481134656	0.19631611835788704	count_gt_0	Cutadapt_SE
fig4_q30_SE_cutadapt_unite_blast_top1_rescue	2Q	QIAamp	2	mock_only	ITSdetector	Cutadapt	SE	UNITE+RefSeq BLAST	NA	SE	Cutadapt	Species	9	5	1	0.6428571428571429	0.9	0.75	0.35714285714285715	0.5176923943299385	0.2979295190075554	count_gt_0	Cutadapt_SE
fig4_q30_SE_cutadapt_unite_blast_top1_rescue	2Z	Zymo	2	mock_only	ITSdetector	Cutadapt	SE	UNITE	No_BLAST	SE	Cutadapt	Species	6	5	4	0.5454545454545454	0.6	0.5714285714285713	0.45454545454545453	0.6113808533186794	0.19208143497781088	count_gt_0	Cutadapt_SE
fig4_q30_SE_cutadapt_unite_blast_top1_rescue	2Z	Zymo	2	mock_only	ITSdetector	Cutadapt	SE	UNITE+RefSeq BLAST	NA	SE	Cutadapt	Species	9	4	1	0.6923076923076923	0.9	0.7826086956521738	0.3076923076923077	0.5093790477685756	0.30210709074367675	count_gt_0	Cutadapt_SE
fig4_q30_SE_cutadapt_unite_blast_top1_rescue	3D	DNeasy	3	mock_only	ITSdetector	Cutadapt	SE	UNITE	No_BLAST	SE	Cutadapt	Species	5	7	5	0.4166666666666667	0.5	0.45454545454545453	0.5833333333333334	0.6090306786138471	0.20161500007824007	count_gt_0	Cutadapt_SE
fig4_q30_SE_cutadapt_unite_blast_top1_rescue	3D	DNeasy	3	mock_only	ITSdetector	Cutadapt	SE	UNITE+RefSeq BLAST	NA	SE	Cutadapt	Species	8	8	2	0.5	0.8	0.6153846153846154	0.5	0.506744124039526	0.3095523927900826	count_gt_0	Cutadapt_SE
fig4_q30_SE_cutadapt_unite_blast_top1_rescue	3Q	QIAamp	3	mock_only	ITSdetector	Cutadapt	SE	UNITE	No_BLAST	SE	Cutadapt	Species	6	6	4	0.5	0.6	0.5454545454545454	0.5	0.6271554963912811	0.19010257223561866	count_gt_0	Cutadapt_SE
fig4_q30_SE_cutadapt_unite_blast_top1_rescue	3Q	QIAamp	3	mock_only	ITSdetector	Cutadapt	SE	UNITE+RefSeq BLAST	NA	SE	Cutadapt	Species	9	7	1	0.5625	0.9	0.6923076923076923	0.4375	0.5247013864362883	0.2878198600522256	count_gt_0	Cutadapt_SE
fig4_q30_SE_cutadapt_unite_blast_top1_rescue	3Z	Zymo	3	mock_only	ITSdetector	Cutadapt	SE	UNITE	No_BLAST	SE	Cutadapt	Species	6	5	4	0.5454545454545454	0.6	0.5714285714285713	0.45454545454545453	0.6181903366498568	0.1867632666320103	count_gt_0	Cutadapt_SE
fig4_q30_SE_cutadapt_unite_blast_top1_rescue	3Z	Zymo	3	mock_only	ITSdetector	Cutadapt	SE	UNITE+RefSeq BLAST	NA	SE	Cutadapt	Species	9	7	1	0.5625	0.9	0.6923076923076923	0.4375	0.5164866430421153	0.2821476242031677	count_gt_0	Cutadapt_SE
fig4_q30_SE_cutadapt_unite_blast_top1_rescue	4D	DNeasy	4	mock_only	ITSdetector	Cutadapt	SE	UNITE	No_BLAST	SE	Cutadapt	Species	6	5	4	0.5454545454545454	0.6	0.5714285714285713	0.45454545454545453	0.6067771411120845	0.2027624636807884	count_gt_0	Cutadapt_SE
fig4_q30_SE_cutadapt_unite_blast_top1_rescue	4D	DNeasy	4	mock_only	ITSdetector	Cutadapt	SE	UNITE+RefSeq BLAST	NA	SE	Cutadapt	Species	9	6	1	0.6	0.9	0.7200000000000001	0.4	0.5045108612667059	0.295298694353894	count_gt_0	Cutadapt_SE
fig4_q30_SE_cutadapt_unite_blast_top1_rescue	4Q	QIAamp	4	mock_only	ITSdetector	Cutadapt	SE	UNITE	No_BLAST	SE	Cutadapt	Species	5	5	5	0.5	0.5	0.5	0.5	0.6233178344289455	0.17537100941616837	count_gt_0	Cutadapt_SE
fig4_q30_SE_cutadapt_unite_blast_top1_rescue	4Q	QIAamp	4	mock_only	ITSdetector	Cutadapt	SE	UNITE+RefSeq BLAST	NA	SE	Cutadapt	Species	8	6	2	0.5714285714285714	0.8	0.6666666666666666	0.42857142857142855	0.5211586767142322	0.269751312357371	count_gt_0	Cutadapt_SE
fig4_q30_SE_cutadapt_unite_blast_top1_rescue	4Z	Zymo	4	mock_only	ITSdetector	Cutadapt	SE	UNITE	No_BLAST	SE	Cutadapt	Species	6	6	4	0.5	0.6	0.5454545454545454	0.5	0.6247751957679638	0.18188331500558996	count_gt_0	Cutadapt_SE
fig4_q30_SE_cutadapt_unite_blast_top1_rescue	4Z	Zymo	4	mock_only	ITSdetector	Cutadapt	SE	UNITE+RefSeq BLAST	NA	SE	Cutadapt	Species	9	6	1	0.6	0.9	0.7200000000000001	0.4	0.5227154354986525	0.2690328252142434	count_gt_0	Cutadapt_SE
fig4_q30_SE_itsxpress_unite_blast_top1_rescue	1D	DNeasy	1	mock_only	ITSdetector	ITSxpress	SE	UNITE	No_BLAST	SE	ITSxpress	Species	5	5	5	0.5	0.5	0.5	0.5	0.6038974325486225	0.19022791579065043	count_gt_0	ITSx_SE
fig4_q30_SE_itsxpress_unite_blast_top1_rescue	1D	DNeasy	1	mock_only	ITSdetector	ITSxpress	SE	UNITE+RefSeq BLAST	NA	SE	ITSxpress	Species	8	2	2	0.8	0.8	0.8000000000000002	0.2	0.5018948422415951	0.29284581703213675	count_gt_0	ITSx_SE
fig4_q30_SE_itsxpress_unite_blast_top1_rescue	1Q	QIAamp	1	mock_only	ITSdetector	ITSxpress	SE	UNITE	No_BLAST	SE	ITSxpress	Species	5	6	5	0.45454545454545453	0.5	0.47619047619047616	0.5454545454545454	0.6246171393598818	0.19404798750839794	count_gt_0	ITSx_SE
fig4_q30_SE_itsxpress_unite_blast_top1_rescue	1Q	QIAamp	1	mock_only	ITSdetector	ITSxpress	SE	UNITE+RefSeq BLAST	NA	SE	ITSxpress	Species	8	5	2	0.6153846153846154	0.8	0.6956521739130435	0.38461538461538464	0.5228019417745815	0.2938036463765555	count_gt_0	ITSx_SE
fig4_q30_SE_itsxpress_unite_blast_top1_rescue	1Z	Zymo	1	mock_only	ITSdetector	ITSxpress	SE	UNITE	No_BLAST	SE	ITSxpress	Species	6	5	4	0.5454545454545454	0.6	0.5714285714285713	0.45454545454545453	0.6303040403303924	0.1561780631455787	count_gt_0	ITSx_SE
fig4_q30_SE_itsxpress_unite_blast_top1_rescue	1Z	Zymo	1	mock_only	ITSdetector	ITSxpress	SE	UNITE+RefSeq BLAST	NA	SE	ITSxpress	Species	9	2	1	0.8181818181818182	0.9	0.8571428571428572	0.18181818181818182	0.5286374951826429	0.2501706281643185	count_gt_0	ITSx_SE
fig4_q30_SE_itsxpress_unite_blast_top1_rescue	2D	DNeasy	2	mock_only	ITSdetector	ITSxpress	SE	UNITE	No_BLAST	SE	ITSxpress	Species	5	6	5	0.45454545454545453	0.5	0.47619047619047616	0.5454545454545454	0.6046940780873906	0.19893269976709144	count_gt_0	ITSx_SE
fig4_q30_SE_itsxpress_unite_blast_top1_rescue	2D	DNeasy	2	mock_only	ITSdetector	ITSxpress	SE	UNITE+RefSeq BLAST	NA	SE	ITSxpress	Species	8	3	2	0.7272727272727273	0.8	0.761904761904762	0.2727272727272727	0.5030713892920569	0.28369469882864573	count_gt_0	ITSx_SE
fig4_q30_SE_itsxpress_unite_blast_top1_rescue	2Q	QIAamp	2	mock_only	ITSdetector	ITSxpress	SE	UNITE	No_BLAST	SE	ITSxpress	Species	6	5	4	0.5454545454545454	0.6	0.5714285714285713	0.45454545454545453	0.6188570132668102	0.19696216157646942	count_gt_0	ITSx_SE
fig4_q30_SE_itsxpress_unite_blast_top1_rescue	2Q	QIAamp	2	mock_only	ITSdetector	ITSxpress	SE	UNITE+RefSeq BLAST	NA	SE	ITSxpress	Species	9	2	1	0.8181818181818182	0.9	0.8571428571428572	0.18181818181818182	0.5165891824469895	0.30185010265085	count_gt_0	ITSx_SE
fig4_q30_SE_itsxpress_unite_blast_top1_rescue	2Z	Zymo	2	mock_only	ITSdetector	ITSxpress	SE	UNITE	No_BLAST	SE	ITSxpress	Species	6	5	4	0.5454545454545454	0.6	0.5714285714285713	0.45454545454545453	0.6107409780055518	0.19289204555344483	count_gt_0	ITSx_SE
fig4_q30_SE_itsxpress_unite_blast_top1_rescue	2Z	Zymo	2	mock_only	ITSdetector	ITSxpress	SE	UNITE+RefSeq BLAST	NA	SE	ITSxpress	Species	9	2	1	0.8181818181818182	0.9	0.8571428571428572	0.18181818181818182	0.5088005644839334	0.30599966746995144	count_gt_0	ITSx_SE
fig4_q30_SE_itsxpress_unite_blast_top1_rescue	3D	DNeasy	3	mock_only	ITSdetector	ITSxpress	SE	UNITE	No_BLAST	SE	ITSxpress	Species	5	6	5	0.45454545454545453	0.5	0.47619047619047616	0.5454545454545454	0.6087008069759435	0.20213181960595306	count_gt_0	ITSx_SE
