ASV	raw_hit_count	strict_cutoff_pass_hit_count	retained_top_n_count	selection_status
eb56c19be8e5fbe1c2a1ca33be8c1b24	188	188	5	candidate_available
ec4276f41a3a82838b695987e7bb5ed1	179	179	5	candidate_available
ec6e9c6d65a5399d0933b26589fe40db	264	264	5	candidate_available
eca677b652afb80f02a64e9a83fef553	209	209	5	candidate_available
ee7eded8ff16d52a1a8b95d1ac582d73	121	121	5	candidate_available
ef16d0695cbd2892a71d4e49c28bd4ea	116	116	5	candidate_available
ef25c954c06d510896f91b6ee3f9d1aa	209	209	5	candidate_available
ef2a10e078a78c78b0dfca20f3bc56d6	169	169	5	candidate_available
ef625af92358d0ebe325ddb17b618ef9	191	191	5	candidate_available
f0affb04ad14d212d17e6dadefab055f	121	121	5	candidate_available
f1997867c1a1b8dbf76c227712592c2b	141	141	5	candidate_available
f1e26dc5de94e5ab231af0b5370bb2e2	251	251	5	candidate_available
f212910f88c465884b6e3ce383c1d163	130	130	5	candidate_available
f235e5de715614a0b7c2b48197a6a8ba	164	164	5	candidate_available
f32c3a43668f703f0abe5a6d1c0b37a5	55	55	5	candidate_available
f3556e55c63ed4a9ecddd5ef5c6d9ae8	218	218	5	candidate_available
f3668a5d3a3b9ae5ec04a62d6b276380	60	60	5	candidate_available
f401ef7c85b3ea9e632f2b89384dcadf	111	111	5	candidate_available
f52aa5980a9162ead1e2a406681ba1b7	222	222	5	candidate_available
f68813f6ebcb8f7323b15cb6dad97526	120	120	5	candidate_available
f6f997289cd3527af5c901a89ed81029	175	175	5	candidate_available
f948e144edae90d5a6361cefa3a96d1e	108	108	5	candidate_available
f94cceab17230de007f8fd723ae80e47	222	222	5	candidate_available
f995e145056827d946990165fee89f13	174	174	5	candidate_available
f99e1af2943587a660911231516d2b0d	163	163	5	candidate_available
f9e0459672e12d102a630e4436ffb437	115	115	5	candidate_available
fa6042518061af83ea6007686638c607	150	150	5	candidate_available
fb16acc3ac783ab7d6101776190a58e0	44	44	5	candidate_available
fb1e99770074de04d7dff1b96c37c523	151	151	5	candidate_available
fb35ca8ff15793fd70c07633f55dad71	199	199	5	candidate_available
fbea4bf29a9ade946b3674af59bbdb75	118	118	5	candidate_available
fc7fa41febb165d9e2c1aa251fe03adb	202	202	5	candidate_available
fcbc999ca804479fd39bdcaef8c7c1c0	154	154	5	candidate_available
fe389004a774f698876b52bcd5148b90	140	140	5	candidate_available
feb42ca1b6adcd738ff9ba386892f11e	160	160	5	candidate_available
fed98bc28374334a8e2df19c0ed70b46	110	110	5	candidate_available
ff05b9a82953ffcc6645056118fff882	203	203	5	candidate_available
ff27b8703c571d06a3bb9d893ed7daea	166	166	5	candidate_available
ff7f232a0ba2b8cdee78935456caded9	240	240	5	candidate_available
